row_index,claim,cluster_id,membership_prob
5370,The Stinger Drill is a most underrated drilling melee weapon.,23,1.0
5372,The way Google depicts women's genitalia is problematic because it lacks natural detail.,118,0.9023767061054841
5373,McKinsey minimises climate change and Covid for profit.,-1,0.0
5374,"Both fossil fuels and renewable energy methods of generating energy are ruining the environment, each in their own way.",-1,0.0
5375,Licensing new drilling in North Sea oilfields is more environmentally destructive than other actions.,25,1.0
5377,"Aftermath is a beacon of hope because people are doing work they care about in a measured, sustainable way.",-1,0.0
5378,CAUSE aims to create a community where everyone can contribute to and benefit from a sustainable economy that is just and environmentally healthy.,87,1.0
5380,"More and more academic articles mention the threat of collapse because of climate change, which is believed to eventually cause the extinction of the human race.",-1,0.0
5381,Targeting developing countries is a more sustainable approach for a'middle' in the context of earlier collapse.,-1,0.0
5382,"Insurance is going up due to flooding, wildfires, tornadoes, and hurricanes.",12,1.0
5383,I may need to be closer to work.,113,0.8276306652819251
5384,MAGA elites know that climate change will be bad in the places they like to live and are planning to use Greenland as an escape plan.,-1,0.0
5385,Renewable energy has more resources than oil and gas.,50,1.0
5386,Many Americans will barely remember them once theyâre gone because theyâre living off taxpayers and aiding Trump in destroying democracy.,108,1.0
5387,Star Trek has done more for science literacy and education than you ever have or will.,66,0.33403956352901454
5388,My electric company should set up solar panels.,48,1.0
5389,It is effectively greenwashing.,28,0.8590002176108422
5390,"Electric cars fueled with sustainable, renewable energy sources are a good thing.",6,1.0
5391,"When a man's ability to provide is disrupted by climate change, families may turn to early marriage as a form of control or relief.",-1,0.0
5392,Trump is killing the planet one executive order at a time.,108,0.8284930186701639
5393,The fossil fuel industry needs to stop buying politicians to defend their polluting products.,43,1.0
5394,This mixed bale collection of ladies shoes is a must-have for your store.,-1,0.0
5395,Western people mock corporations for them if they receive oil or other benefits.,24,0.8722380564471033
5396,The FBI is doing a hit job on protesters.,-1,0.0
5399,"More than ever, what we need now is to recognize what renewable energy can do and what fossil fuels claim it cannot do.",50,0.9617539265379704
5402,Running 200W renewables is a waste of time.,50,1.0
5403,Fossil fuel donors win.,43,1.0
5404,"Pension funds and insurance companies have very long outlooks and/or have to internalise climate risk through payouts, whereas fossil fuel company senior management bonuses and stock options incentivise the <10 year profit maximisation more directly.",-1,0.0
5405,"Oil and gas pollution is linked to 90,000 premature deaths per year in the US.",31,1.0
5406,We need to immediately cut emissions and not add any more.,-1,0.0
5407,"Without sustainable competitive advantages, profits erode as competition intensifies.",80,0.5185933724691546
5408,The climate clock demonstrates how much time we have until global warming reaches 1.5Â°C and will be irreversible.,76,1.0
5409,We are on the brink of both the greatest collapse in human society and living standards and the most peaceful and abundant world in human history.,-1,0.0
5410,"Two U.S. science groups, the American Meteorological Society (AMS) and the American Geophysical Union (AGU), will team up to publish 29+ peer-reviewed journals on climate change after the Trump administration dismissed nearly 400 contributors to the sixth National Climate Assessment.",99,1.0
5411,We believe in the power of drama to inspire action for a sustainable future.,87,0.7981792992390493
5413,The New York Times is writing trash by reporting on this action.,114,0.7714680206914137
5414,A high demand on renewables will cause a move away from fossil fuels.,50,0.9617539265379704
5415,There's constant pressure stopping progress.,106,1.0
5416,Continued U.S. engagement is still critical to sustaining progress in the HIV response in Africa.,-1,0.0
5417,Having no clear and ambitious vision is deadly in this political climate.,82,0.8265081906637927
5419,Marine 'Protected' Areas should be protected.,60,0.515606316397768
5421,We can stop doing the pollution reducing measure now.,31,1.0
5422,Remembering back then is perhaps whatâs needed today.,-1,0.0
5423,They are not addressing the socioeconomic issues causing this worldwide and instead take food from the mouths of millions and let it rot.,55,1.0
5424,We back the urgent message for renewable energy and accelerated climate action.,50,1.0
5425,Taxing polluters is the most effective way to cut fossil fuel emissions.,-1,0.0
5426,Fascism is a symptom; conservatives understand the stakes better than most.,114,0.7684150789094789
5428,"Hintco launches EUR 2.5B second tender for renewable hydrogen, accelerating the global energy transition.",16,0.8999187043948441
5429,It isn't surprising that the situation isn't sustainable.,-1,0.0
5430,Our habitat and human communities are being shredded by the systems that deliver our prosperity.,-1,0.0
5432,The insurance industry is the only organized non-scientific entity that recognizes the danger posed by global warming driven climate chaos.,-1,0.0
5434,The piece is just 'anti-woke' bullshit.,114,1.0
5435,We should keep drilling.,23,0.32272810591163875
5436,"You need to have roughly a tenfold increase in something, but it's complicated by climate change.",99,0.8716998952326458
5437,The BoE and the Government should be working together to steer financing away from fossil fuels and towards green solutions.,43,0.7501503227034971
5438,Trump will use the 'frigid' temperatures on Monday as an opportunity to say Climate Change is a hoax.,-1,0.0
5439,America will be the great energy center of the world so that our AI can never lose power from burning clean coal.,0,0.1338485018284283
5441,Fox manufactured a misinformation feedback loop to legitimize EPA admin Lee Zeldinâs climate rollbacks.,-1,0.0
5443,Spruce cones are now smaller than they used to be.,61,0.24046491480307272
5444,Reactivate is a great place to work and a leader in creating a positive workplace culture.,87,0.7981792992390493
5445,A partnership with UK Export Finance (UKEF) has enabled British firm Dints to secure a Â£12.5 million contract for infrastructure and renewable energy.,-1,0.0
5446,Our climate denial has led us to a not good place over the past 2-300 years.,102,0.5437658548835652
5447,Environmental groups alarmed as Doug Burgum picked for US interior secretary.,-1,0.0
5448,We need partisan mobilization with climate change at the center.,94,0.9020458348596687
5449,Increasing the share of GDP retained by households requires explicit or implicit transfers from either businesses or government.,103,0.746812515259715
5450,Idling vehicle detection (IVD) supports real-time systems that reduce pollution and emissions by dynamically messaging drivers to curb excess idling behavior.,30,0.9135378281442224
5451,"As white society, we have not done a decent job of digging deep into our souls to find out what makes us use or drink, including addressing fear, guilt, and shame.",116,1.0
5452,The purpose of government is to reduce or eliminate the main factors of fear for those governed.,-1,0.0
5455,"Climate change is real, it is caused by us, and it is the real crisis.",3,0.30190939159094665
5457,We reject the throwaway mindset with sustainable tools made to last.,-1,0.0
5458,Another photographic survey could not reduce the impacts of climate change on coral reefs.,-1,0.0
5459,Climate change isn't real.,58,0.28334604391704626
5460,The U.S. is moving backward in terms of reducing fossil fuel energy use compared to China.,22,1.0
5461,Denying climate change is like denying that someone's foot caused the pain from being kicked in the balls.,105,0.8467898553743362
5463,You should watch movies at the same location at the same time to conserve energy.,-1,0.0
5464,Climate change related catastrophes are here to stay and do not discriminate between blue and red states.,92,1.0
5465,Bosses handing out bonuses while not re-investing is not sustainable.,-1,0.0
5466,"It is ironic that only chickens are killed because of 'bird flu' and only cow farts are blamed for global warming, given that both are common food sources.",53,0.7429100233578002
5468,Pollution from fossil fuel companies we subsidize will make food prices soar.,43,0.617370446350733
5470,A 'high' air pollution alert for London has been issued for Tuesday.,31,1.0
5471,It does not make sense that an event like this would convince Parliament to reduce/stop fossil fuel projects.,43,1.0
5472,I hope my daughters can party like it's the 1920s in their twenties because we've dealt with climate change and have the Earth and society on a good trajectory.,85,1.0
5473,Alaska is warming at a rate that poses an existential threat.,-1,0.0
5474,'Sustainable Aviation Fuel' is a huge con.,9,1.0
5475,"Fossil Fuel Billionaires and all supporters are bankrupting all social classes below them, bankrupting/destroying Godâs Green Earth, and destroying all our futures and our childrenâs and grandchildrenâs futures.",-1,0.0
5476,Republicans use the horrors of climate change to create chaos for citizens.,67,0.9737576383376572
5477,Taking the pollinator-friendly products survey supports the bees and supports science.,55,0.5140994863130882
5478,Companies like Shell are trying to sabotage the Global Plastics Treaty negotiations to protect their profits and block real action on plastic pollution.,26,0.7365795041695623
5479,"If net migration continues at current rates, the UK will become ethnically a non-European majority in a few decades, which is politically not sustainable.",81,1.0
5481,Rice cultivation is responsible for around 12% of global methane emissions and these emissions are expected to increase with global warming and as the human population grows.,20,1.0
5483,Europe slowed down its ambitious plan to curb global deforestation.,61,1.0
5484,Private companies can be held liable for their share in causing climate damages.,-1,0.0
5485,Fashion in 2025 isnât just about aestheticsâitâs also about responsibility and innovation.,63,1.0
5486,Environmental sustainability would be a better way for media to engage with Reform than climate change.,99,0.983752673624321
5488,Woke ticks are working to counter climate change by reducing the consumption of red meat.,-1,0.0
5489,It will get worse.,116,1.0
5490,We must act to mitigate/minimize the effects of climate change now.,99,1.0
5492,"If a popular TV drama is the only way to reach Keir Starmer and his colleagues, then we need an Adolescence for climate change.",99,0.9581753838012823
5493,"External 'control' is a scam and a trap, while internal influence is realistic and sustainable.",87,1.0
5495,Renewable energy can help solve Anchorage gas issues and schools' budget squeeze.,50,1.0
5496,The world needs to reach a 16.1% average annual rate of new renewable energy installations for the rest of the decade to meet the 6.73TW target.,50,0.828934616314303
5497,We could mine clean energy.,57,0.956608005390564
5498,We are messing up the natural climate mechanisms.,99,1.0
5499,Human rights can pave the way for climate justice.,92,1.0
5500,This might be the best time to find a new platform for Palestinians and fundraising.,-1,0.0
5501,River Action is committed to addressing the severe problem of river pollution across the UK.,17,0.7715902875283893
5502,Trump's administration prioritizes fossil-fuel donors over the environment.,27,1.0
5504,There hasn't been much focus on the issue of climate change related migration.,97,0.7865459730171326
5505,"Rebuilding systems of economic sustainability in Canada starts with First Nations, Inuit and MÃ©tis peoples.",19,1.0
5506,Partnering with high-level emitters is putting players and fans at risk and contradicts the WRWCâs environmental goals.,-1,0.0
5508,Arctic plant study reveals an âearly warning signâ?of climate change upheaval.,-1,0.0
5509,Reducing taxes on corporations is the worst thing they could do.,103,1.0
5510,Democrats should name names and state the obvious about the consequences of congressional Republicans stopping bills to reduce greenhouse gas emissions.,67,0.5392260134279138
5511,Clean energy saved the day during a heat wave in New England.,-1,0.0
5512,The unusual warmth was caused by bad things for the Earth.,91,1.0
5513,The energy company acted dishonestly and caused an unfair increase in the customer's bill.,-1,0.0
5514,Ratifying a resolution to combat climate change is a critical step toward global sustainability.,99,1.0
5515,Climate change does not impact all of us equally.,97,0.7202717781741742
5517,Subsidies to oil and gas companies should be ended.,-1,0.0
5518,"By shutting down weather reports, they think we wonât notice the disastrous effects of climate change.",-1,0.0
5521,Communities in Southeastern Pennsylvania are saving money with solar incentives that they will lose if federal clean energy tax credits are repealed.,-1,0.0
5523,We need to act on climate change.,99,1.0
5524,Global governments believe that unicorns will rescue us from climate change by continuing to produce oil and gas.,-1,0.0
5525,They put capitalism on steroids under authoritarians to try to 'own all the things' before free energy.,-1,0.0
5526,Gardening around my schedule is nowhere near a year round sustainable source of food and never will be.,55,0.8305595446573342
5527,You are not going to be short of people.,116,0.9495068529716336
5528,Climate change is driving the spread of chikungunya-carrying mosquitoes.,54,0.9968836254993739
5530,MTG believes Biden is injecting chemicals into the atmosphere to change the climate.,-1,0.0
5531,"That's smog, not the end of climate-change religion or the beginning of America's Golden Age.",-1,0.0
5532,Investments in wind and solar energy in Africa provide high social returns.,48,1.0
5533,"It promotes civic empowerment, grassroots action and climate justice for driving systemic change.",-1,0.0
5535,The UK needs more pylons to power its green future.,40,1.0
5536,Iâm not asking us to abandon skill-based lessons altogether.,87,0.7981792992390493
5537,Canadiansâ?understanding of the climate crisis is not being significantly affected by catastrophic climate change-induced disasters.,-1,0.0
5538,"An alliance should build coordinated defense, energy (including green and nuclear), and IT/AI/banking/telecom infrastructure.",-1,0.0
5540,"Elon Musk brought âthe worldâs biggest supercomputerâ?to Memphis, and residents are complaining about pollution from it.",31,0.6217842800405315
5541,Environmental regeneration projects by the CSGN can significantly contribute to reaching net zero.,10,0.4913197242974949
5542,We have to save the oceans from extreme climate change.,-1,0.0
5543,CPPIB should lead to fossil fuel transition that is essential for scientists and world leaders.,-1,0.0
5544,"Urgent action on climate-resilient infrastructure, water management, and sustainability policies is needed.",-1,0.0
5545,There is a clear framework for using wastewater data in the absence of clinical testing.,17,0.44776741989823415
5547,The new Amazon sustainable skincare line is perfect for eco-conscious beauty lovers.,63,1.0
5548,The Least Developed Countries suffer the deadliest impacts of the climate crisis despite having polluted the least.,99,0.9244505593086679
5549,Itâs not likely to change despite protestations from us.,96,1.0
5550,Elon Musk's companies are not sustainable because they are built on 38 billion in government subsidies.,82,0.8427436639416
5551,The protests in LA have had a tangible and real effect on slowing down the Trump administration.,-1,0.0
5552,"They nailed the current setting of pandemics, social media, climate change etc in the script.",-1,0.0
5553,"If we lost vaccines tomorrow and antibiotics next week, we'd be down to 3 or 4 billion people in a few years.",-1,0.0
5555,There is an urgent need for effective Sustainable Development Goals (SDG) policies to mitigate the impacts of longer drought periods.,-1,0.0
5556,Climate deniers reject climate change even when their homes are burning due to climate change.,-1,0.0
5557,What people learn about the impacts of climate change and Antarctica has ramifications far beyond the frozen continent.,99,0.8605812394256225
5558,Reeves warned decision by mining giant to close London HQ in favour of Canada is âa wake up callâ?,-1,0.0
5559,You should boycott Coca Cola and get them to fix their plastic pollution before we all drown in plastic.,26,0.6824567463342637
5560,Intentionally teaching the next generation of instructors about grading philosophies and pedagogy can help make alt grading become sustainable.,87,0.7981792992390493
5561,Please block if he tries to follow you.,116,0.9915450753049115
5562,"Climate change distress is high among US youth across the political spectrum, according to a survey.",85,0.5842996910101143
5563,"Improving community sponsorship schemes is recommended as part of a more sustainable, inclusive and effective system to support sanctuary seekers to integrate into their new communities.",-1,0.0
5564,"We could have had some science fiction technologies by now if more money had been invested in space travel, medicine, and clean energy instead of in Iraq.",-1,0.0
5565,Tax credits should be given for clean products such as clean steel and cement.,56,1.0
5566,"UMass will help drive climate sustainability, advance cutting-edge research, modernize campuses, and prepare the next generation of clean energy leaders in Massachusetts.",57,0.46965828868807574
5567,"Most havenât grasped the scale of what the U.K. is facing with the new world order, climate change, infrastructure decay, etc.",-1,0.0
5570,"When you rely on exploitation of resources like oil and gas (or humans), the Arctic melting looks like the pot of gold at the end of the rainbow.",8,0.8947014669029475
5572,Trepartsaftalen er den stÃ¸rste #Greenwashing skandale i Danmarkshistorien.,2,0.45664544827297654
5574,Trump is doing everything in his power to create more air pollution.,32,1.0
5575,SURIMI aims to contribute co-created models that value both the social and ecological dimensions of fisheries.,60,1.0
5576,"Forests have had poor management, mix together with a warmer and hotter climate has led to forest fires.",1,0.293765789051488
5580,Just because AI is here to stay doesn't mean I have to immediately participate in it.,0,1.0
5581,Native tumblr users are being driven from their habitats due to deforestation.,61,0.4245882370888652
5582,It is plainly inevitable that more people will give up and drop the system as it continues.,-1,0.0
5583,DeFi lending TVL is outpacing DEXs due to more sustainable yield.,-1,0.0
5584,Republicans who backed Trumpâs anti-environment bill have accepted over $105m from big oil.,-1,0.0
5585,It is wishful that there was less light pollution so I can do more amateur astronomy.,-1,0.0
5586,Them putting some money into green energy doesn't offset the damage they do.,40,1.0
5587,"We should have universal healthcare, abolish local zoning laws, spend more on teaching math, science, and logical reasoning in school, and fund more renewable energy startups.",103,0.7248415654410292
5589,Insurance companies have not taken steps to address climate change because it was supporting their donors and paving the way for life after politics.,-1,0.0
5590,The natural spark between us might be a means of tackling climate change.,99,1.0
5593,Stress the monotony and causal misery of life if we go on like this.,116,1.0
5594,Global warming is doing us no favours here.,35,1.0
5595,A country led by someone who does not believe in climate change is about to face a difficult reality.,-1,0.0
5596,This mushroom-made âliving coffinâ?offers a sustainable burial option.,63,0.755456318485873
5598,"If what is happening to our government right now doesn't alarm you, then your soul is lifeless.",95,0.8118083457637065
5601,"His problem with renewable energy is that it is free, not because of climate change.",46,1.0
5603,He lacks basic reasoning ability.,118,1.0
5604,"An economy that eliminates the wealth gap can be achieved by implementing policies such as Medicare for all, subsidized clean energy, higher education fully funded with humanities, fully-funded eldercare and childcare, double K-12 teacher salaries, vaccines for stupidity and everything else, and trains that will take you anywhere fast.",-1,0.0
5605,There needs to be a fail-safe in times of excessive demand or drought.,-1,0.0
5607,Signing over British Columbia's hydroelectrical power to LNG fossil industries would sink the green energy transition.,40,1.0
5608,Se dÃ©barrasser des dictateurs est une prioritÃ©.,2,1.0
5609,"We need to get rid of fossil fuels, not all energy use.",41,1.0
5610,"German businesses and politicians are still fighting to keep air pollution in the lungs of their own families, friends and neighbours.",31,1.0
5611,One tiny township is turning the tide on fossil fueled opposition to clean energy.,57,0.41259489842207087
5612,Weâve also done a fair bit of global warming since then.,36,0.7518542457070735
5613,Climate change and extreme weather will continue until further notice.,91,0.8616267607439013
5614,The Green New Deal could lead to increased extraction of rare earth metals used for renewable energy tech unless it includes solidarity with anti-extractivist movements in the Global South.,40,0.6396915702513035
5615,Heâs a Climate Change Denier that owns fossil fuels.,111,1.0
5616,"Companies rolling back remote work are adding congestion, pollution, and strain on cities and should pay the true cost of their decisions.",10,0.3093299305170261
5617,Polluters won with Trump.,108,1.0
5618,We are going to innovate ourselves out of climate change.,99,1.0
5619,"Concentrated solar power can generate energy at night, which is a major advantage over rooftop solar panels.",48,0.9990818968680067
5620,Preventing ongoing reporting of the targets and facilities struck in Iran by Israel is the single greatest threat to humanity.,-1,0.0
5621,Switching to reusable liners can reduce waste and save money long-term.,26,0.3211635644277807
5622,A plastic-free coffee maker keeps your coffee pure and helps cut down on plastic pollution.,26,0.4261288483620053
5625,"Indigenous leaders, community organizers and activists challenging extractive industries, pollution and other forms of environmental destruction tend to be at heightened risk because of the remote regions where they work.",-1,0.0
5626,Renault is leading Europeâs transition to electric and sustainable vehicles.,6,1.0
5627,The big oil industry has obstructed the transition to address climate change for decades.,5,1.0
5628,God isnât present when people lose their homes due to climate change caused by fossil fuels.,-1,0.0
5629,"The industry only claimed that fracking could be done safely, not that they would do it safely.",4,0.5329683576650996
5630,The investor profile signals potential impact in sectors traditionally resistant to clean energy adoption.,57,0.9019699281541739
5631,Immigrants are helping tidy up the damage caused by climate change.,-1,0.0
5632,We still use highly processed oil despite the futility of doing so.,24,1.0
5633,Trump has taken sides with climate change.,110,1.0
5634,The USâs ability to adapt to climate change is substantially weakened because of increased distrust of institutions and political polarisation.,94,0.9526160280185292
5635,It is now warm enough that glaciers are collapsing.,76,1.0
5636,"Capitalism, billionaires, and climate change kill.",92,1.0
5637,DeSantis removed 'climate change' from the official narrative.,-1,0.0
5638,There is a dirty side to clean energy in the metal-rich mountains of South Africa.,50,0.8650615739907515
5639,Trump will immediately open hundreds of coal power plants despite climate change.,34,1.0
5640,It is important to celebrate people and organisations fighting for just transition and a sustainable future.,87,0.8275423528373087
5642,Climate change 'burnout' is taking its toll.,99,1.0
5643,"The more we approach self-annihilation by destroying Earthâs ability to support life, the more there is global warming denial and tightening of borders, but the more we need unity to save remaining creatures of Earth.",11,1.0
5644,You are no different from Trump followers if you think illegal immigrants are Americans.,-1,0.0
5646,"Trump eased pollution rules for over 100 facilities, including chemical and coal plants.",32,1.0
5647,Weâll make trade great again by focusing on America and turning the climate change hoax into Americaâs greatest business opportunity.,-1,0.0
5648,Scientists and civil servants who remain silent about climate denial and race science allow the situation to get so bad.,102,0.7136595893753768
5649,Thinking about climate change is a luxury problem.,99,1.0
5650,The Jasper fire highlights the risks climate change poses to Canada's world heritage sites.,1,1.0
5651,The USSR's growing reliance on fossil fuel revenue became its undoing during the OPEC crisis when prices dropped due to efficiency advances.,43,1.0
5652,I want solar panels on my roof or a house-sized turbine so I am not dependent on external sources of energy.,48,0.8426557905373946
5653,Most people don't fall for the claim that climate change is a hoax because they see the money pressure.,58,0.5117843129827453
5655,Ralph Nader's presence in the 2000 election is blamed for the U.S. involvement in the second Iraq War and delayed action on climate change.,-1,0.0
5656,Start supporting change or we all burn.,96,0.7727400118835834
5657,There's nothing sustainable about the current state of resource use.,82,0.8265081906637927
5658,Most Utahns are opposed to proposals to green-light more drilling in Utah.,25,1.0
5659,"Carbon markets can be effective, equitable, and sustainable tools for achieving global climate goals if properly designed and communicated.",38,0.9615251478615292
5660,Trump's term will be marked by numerous disasters and unprecedented inflation from tariffs.,-1,0.0
5661,People in the NBA media and podcast community donât seem to have much handle on the climate change aspect of the Kawhi Leonard/Clippers/Aspiration scandal.,75,1.0
5663,DoD is gutting a landmark project designed to fund social science research with important implications for national security.,103,1.0
5667,I've always assumed he converted energy photosynthetically.,48,0.556219348231004
5669,"Musk could have become a world dominating trillionaire, mostly loved due to his actions on climate change, having the power of the U.S. as a democracy to protect him.",47,1.0
5671,Bill Nye endorses Kamala because of climate change policies.,-1,0.0
5674,The changes to the EU's green finance rules risk rendering the framework not fit for purpose and discouraging consumers from engaging in sustainable and climate transition investing.,-1,0.0
5675,"Germany will spend highly for a few years and then return to a low, adequate, sustainable level.",-1,0.0
5676,Climate change threatens Earthâs major crops.,53,0.9823106511612923
5678,Climate change is coming for the best things first.,99,1.0
5680,Such an important topic in the face of climate change.,99,1.0
5681,These explorations may revolutionize our understanding of habitability in the solar system.,-1,0.0
5682,People who have to seek safety in another country due to climate change cannot be returned where there is a real risk of irreparable harm to the right to life.,-1,0.0
5683,"Vikings didnât die (sooner than before), they just moved on.",116,1.0
5684,"@guardianaustralia.bsky.social and co could stop using Twitter, the prime climate denial platform.",102,0.7326502334314504
5686,Scientists warned about climate change driving extreme storms.,91,0.8443794854203718
5687,A bill to allow Large Modular Reactors in Illinois will be in committee this week.,-1,0.0
5689,We need to stop saying 'humans' are causing climate change and start saying 'white people' are causing climate change.,-1,0.0
5690,Teaching sweatshop workers skills in the trades and liberal arts would set them up for more success to reenter society.,-1,0.0
5691,The rich elite should be charged by the UN to pay for the damages they have done to help accelerate global warming.,-1,0.0
5695,"In an off grid solar electric system, you can use stored energy at night to power things like lights and appliances.",48,0.655083061851327
5696,Joshua and his team fight to stop human extinction from climate change.,99,1.0
5697,Implementation of Minneapolis' clean energy commitments requires support from the City Council and the Mayor.,57,0.47230194622990174
5698,#veganism is one logical response to a government that denies climate change and ignores bird flu.,53,0.2775584979044232
5700,Investing in energy resilience measures today could make a large difference in future military preparedness.,50,0.7617579212345443
5701,Our children and future generations deserve to live free of pollution.,31,0.8661045328859983
5702,The current situation is not sustainable or practical.,82,0.8265081906637927
5703,The health impacts of the pollution can be intense.,31,0.8126772520948146
5704,"Trumpâs War on Measurement means losing data on drug use, maternal mortality, climate change and more.",-1,0.0
5705,We donât have a resource problem; we have a redistribution of wealth problem.,-1,0.0
5706,They were never for green energy.,40,0.75838004764668
5707,Canada just developed a battery made from tree pulp that powers small devices and biodegrades completely in soil without toxic metals or e-waste.,50,0.9028683610418864
5708,I'm doing something instead of leaving it to god.,-1,0.0
5709,We can get to cleaner water by implementing the Puget Sound Nutrient Reduction Plan.,17,1.0
5710,We are more divided than ever in response to the threat of climate change.,99,1.0
5712,East Coast states are considering alternatives like onshore wind and solar because Trumpâs return has them questioning offshore wind plans.,46,1.0
5714,Trump blocks control of methane.,-1,0.0
5715,Emily Lowan should be elected as BC Green Leader.,-1,0.0
5716,Haze and trash are now among Earthâs new seasons due to climate change and pollution.,91,0.9618207938390052
5719,Texas combines climate change denialism with vaccine denialism.,-1,0.0
5720,Chemical toxins are even more dangerous than climate change.,-1,0.0
5721,ForgetMeNot paves the way for building more sustainable systems.,-1,0.0
5722,The coffee plantations will probably collapse soon.,52,0.89723493981544
5723,This is your idea of winning.,116,1.0
5724,"You'll never see the billionaire-owned media cover topics such as wealth inequality, global warming, and the US being a corrupt third-tier democracy and dropping fast.",-1,0.0
5725,Acting sooner on climate change is better.,99,1.0
5726,Successful innovation isn't chaotic.,-1,0.0
5727,"Chinese energy financing in Africa is shifting from policy bank loans to diversified, sustainable models.",50,1.0
5729,"The state should prioritize and facilitate affordable, small-scale distributed energy resources (DERs) to empower vulnerable communities, emphasizing equity and community wealth.",57,0.9650657532057398
5730,It's about time we stopped romanticizing resilience.,116,1.0
5731,I only read books where the 'goodie' metes out violent retribution on the 'baddies' due to today's political climate.,117,0.8646048723427484
5732,"Much of society's ills, including procrastination on climate change, is caused by a corrupt economic system that has Humanity serving the Markets when the Markets should serve humanity.",92,0.8682502306935143
5733,The data show a more nuanced picture of US banks' actions regarding fossil fuel lending than Trumpâs anti-climate policies suggest.,-1,0.0
5734,This outcome is not one that you'd expect from a city taking climate change or better mobility seriously.,92,0.866528925443451
5735,Climate change is a hoax.,58,1.0
5736,"Nuclear can help achieve long-term peace and prosperity by providing stable energy, especially where solar is unreliable.",37,0.19572947880770544
5737,Transitioning to clean energy has profound health benefits.,57,0.9019699281541739
5739,"We can bring about change today as we work to create an equitable, sustainable future for all.",96,0.7727400118835834
5740,Climate change causes hydroclimate whiplash which fuels out of control wildfires.,1,1.0
5741,I hate climate change.,100,1.0
5743,May Zeldin be forced to live in a city under a perpetual heat dome until he learns the truth about climate change.,-1,0.0
5745,"Climate change is a global issue, particularly affecting the Mediterranean region.",99,1.0
5746,"Palmoil expansion in West Papua is fuelling deforestation, colonialist-style landgrabbing, violence, and the systematic erasure of Indigenous Melanesian cultures and languages.",-1,0.0
5747,Wildfire smoke triggered my ME/CFS.,1,0.293765789051488
5749,"Just type of flawed human being that fits into Trump cabinet: not in public interest, Trump's own. Will sit with openly declared Nazi, Russian implant, huddle of climate change deniers & mad vaccine killer. They can molest each other drunkenly in the privacy of their locker-room & the US after.",108,1.0
5750,The person with the bumper sticker is trying to get a kick in to the trans and non-binary community along with bragging about their global warming emissions.,-1,0.0
5751,The Saudis are driving the decrease in oil prices by upping production.,25,1.0
5752,The government will not listen or act for the country regarding climate change and intense wildfires.,97,0.531674734352737
5753,Bold action is needed to scale energy access to reach 300 million people by 2030.,-1,0.0
5754,Evangelicals are the key to the spread of all these denialisms.,117,0.8288546421512238
5755,"Humpback whales are back in Britain, with an increase in sightings from Kent to the Isles of Scilly.",60,0.43638163652948253
5756,Job expectations for any power generation project while operating are likely to be higher than in reality.,50,1.0
5757,"Counter actions must be taken and celebrated to counter Trump's dictatorial, self-indulging actions.",108,1.0
5759,"The increased droughts, floods, heatwaves, and other extreme weather conditions increase migration.",-1,0.0
5760,The cats love global warming.,36,1.0
5761,Labour will give Ofwat legal powers to block or reclaim bonuses when firms breach pollution or service rules.,44,0.17377108503891778
5762,The UK should immediately introduce reporting requirements for flying's ânon-CO2 impactsâ?,-1,0.0
5763,"My rain dance includes voting, advocacy, and lifestyle choices that support an end to climate change.",-1,0.0
5764,Netanyahu wants to âwipe the worldâ?clean of Muslims with US help.,114,0.771640787834985
5765,Pollution affects everyone regardless of wealth or status.,31,1.0
5766,Coal is not a suitable source of power for AI data centers.,-1,0.0
5767,I recommend David Osmond's calculations regarding 5 hours energy storage time for Australia to achieve 100% renewable energy.,50,0.6776264105703932
5768,"Billions of Danish kroner from Danesâ?pension savings are co-financing hundreds of fossil fuel power plants, without this being reflected in the pension fundsâ?carbon statements in their climate accounts.",43,0.6813881507640249
5769,"If those on the left feel they cannot leave X because of their 'investment' and despite Musk, are they any different to those who are anti climate change to protect their income?",-1,0.0
5770,The current system is not a sustainable solution to levelling up.,82,1.0
5771,We do not need the sun up until 9pm.,48,0.7595892200198197
5772,Anyone who denies climate change is unreasonable given the recent natural disasters.,102,0.7136595893753768
5774,"MAGA supporters are being asked to buy electric vehicles, which can be seen as ironic or contradictory.",6,1.0
5775,"There is a generalized, subliminal and pervasive air of doom in European and American politics.",-1,0.0
5776,SAD 2025 is more severe than previous years because of global warming and fascism.,-1,0.0
5777,A viable government could still act on climate change and related issues.,78,1.0
5778,Nuclear winter is coming to cool global warming.,36,1.0
5779,Climate change is real and not a movie.,-1,0.0
5780,"There has been a push to cull the population in the UK, AUS, and US.",-1,0.0
5782,Blowing past the 1.5Â°C global warming threshold will help bring attention to the now-occurring climate change catastrophe.,-1,0.0
5783,Data-driven fundraising and long term planning led to a boost in regular donor acquisition and a multi-year increase in sustainable income.,-1,0.0
5785,Vita Worldview helps make Christians become ecologically sustainable.,73,1.0
5786,Sheâs fighting oil and gas companies after losing her Louisiana home to disaster.,-1,0.0
5789,UK energy bills will be no lower in real terms in 5 years than they are now.,57,0.4300745791428155
5790,The true impact of climate change is more motor vehicle accidents.,99,1.0
5791,We will make the world better for their children despite their denial and resistance.,66,0.29874452017889835
5792,A nine-year-old boy drowned on his way to school this morning during a global warming fueled flooding event in Kentucky.,-1,0.0
5793,"We will continue giving our all to rainforest protection, to Indigenous rights, to protecting our planet and to fighting climate change.",-1,0.0
