row_index,claim,cluster_id,membership_prob
4017,Integrating renewable sources like solar and wind with existing energy systems ensures rural communities have reliable electricity through changing times and conditions.,96,0.6956724600866773
4018,There is an urgent need for bold action to preserve and protect the Wood-Pawcatuck watershed.,14,0.38568619378814173
4019,Harnessing clean energy initiatives can help reduce inflation.,7,0.40117054195065793
4020,"We should build a greener, more sustainable Alabama for generations to come by supporting the Inflation Reduction Act.",7,0.9326287945729267
4022,Several Arab Gulf countries are ranking relatively high among global efforts to transition toward renewable energy and reduce dependence on fossil fuels.,-1,0.0
4023,The future of clean energy is in capable hands.,108,0.9148985008143333
4025,This is an opportunity for your small enterprise or farm to get funding from the government to pay for renewable energy or efficiency upgrades.,96,0.7368432086825366
4026,Chad Van Horn is the candidate who believes in real innovation and a forward-thinking vision for Fort Lauderdale.,117,0.8377312447444405
4027,These local governments are trying to block the future of renewable energy.,96,0.7316705785882074
4028,NYC is spearheading the green energy movement.,-1,0.0
4029,"When joining InnoEnergy Masters+, you become part of Europe's #1 investor in sustainable energy and can make a real impact.",-1,0.0
4030,CO₂ can revolutionize sustainable chemical industries.,25,1.0
4031,Captured carbon can revolutionize sustainable chemical industries.,25,0.8905824271839967
4032,Massachusetts is leading the way in making solar energy accessible to low-income residents through a $156 million federal grant.,34,1.0
4034,"Evergy should help customers save money and invest in renewable energy, not coal.",53,0.9234527714788839
4035,"Miami County residents have the opportunity to host a clean, environmentally compatible renewable energy generation installation.",41,0.6375468502555431
4036,The Wibaux wind farm would provide local private landowners the freedom to generate additional income and maintain their land.,74,0.30403889371846365
4038,The USA should try to keep up with European countries in the clean energy space.,-1,0.0
4039,"We should work together to lower utility costs, promote clean energy, and build a resilient future for our community.",-1,0.0
4040,Offshore wind is shaping Virginia's future.,9,0.6589985759787
4041,New York State should stop imposing unrealistic fuel choice bans and conduct a comprehensive study of the cost before proceeding.,-1,0.0
4042,Project C is working toward our clean energy future by making change in our communities.,-1,0.0
4044,"Agrivoltaics is a win, win, win.",32,1.0
4045,"AzGT's new Battery Energy Storage Systems ensure low-cost, reliable power while reducing the carbon footprint and shaping a resilient energy landscape for our communities.",13,0.853253655863991
4046,"Switching to geothermal heating, air conditioning, and hot water can provide stable prices compared to fossil fuels in Illinois.",8,0.6113731771317951
4047,We need batteries to store energy in order to keep the lights on when the weather’s not cooperating.,13,0.06430078540235128
4049,DTE's renewable energy projects are boosting Michigan's economy and helping local communities thrive.,-1,0.0
4050,Preserving and protecting our natural resources and ecosystems is more important than ever.,17,0.8326256025827564
4051,Lawmakers in Ohio are making it harder to start solar and wind projects by rebranding fossil fuel energy use.,-1,0.0
4052,Ohio is accelerating its solar energy efforts through First Solar's initiatives to bolster the supply chain and scale up manufacturing.,40,0.6513885181997878
4054,Switching to solar can help you protect yourself and save money as energy costs increase.,38,0.4564391454899902
4055,Solutions exist to harness the full benefits of low-carbon ethanol and advance America’s clean energy future.,1,1.0
4056,Expanding access to higher blends of ethanol increases America’s fuel supply and advances energy security by reducing the nation’s dependence on foreign energy sources.,1,1.0
4058,"It would be desirable for the USA to use 100% renewable energy for major events like the Olympics, similar to Paris 2024.",92,1.0
4059,"You should attend the Gen Green Town Hall on August 29 to learn about benefits, opportunities, and policies related to sustainability and renewable energy.",-1,0.0
4060,Let's build a greener future together.,121,1.0
4061,"Swapping your utility bill for solar savings will result in lower monthly expenses, increased home value, reduced carbon footprint, protection from rising utility rates, stable energy bills, and harnessing free solar energy.",37,1.0
4062,Michigan is making the next generation of technology just like we've always done.,84,1.0
4063,Ethanol is an economic solution and provides benefits.,1,1.0
4064,Using higher ethanol blends in gasoline helps reduce harmful tailpipe emissions and improve overall air quality.,1,0.48818008666978446
4067,"Using NextFocus.info helps you stay ahead of the curve and informed on global events, political trends, and economic developments.",115,1.0
4070,Job opportunities in renewable energy are increasing.,-1,0.0
4071,Farmers should be able to grow a new crop: renewable energy.,95,1.0
4072,"There is a need for diverse energy sources like Bioheat fuel to ensure reliable, affordable power for all.",101,1.0
4074,Using sheep for solar grazing at solar farms eliminates the need for gas-powered mowing equipment and reduces fire danger during summer.,32,1.0
4075,The Native Clean Energy Workforce Initiative will foster sustainable economic growth within Native communities through the development of a skilled clean energy workforce.,93,0.9178687549603306
4076,Grand Rapids powering all city buildings with 100% renewable power next year is a good decision.,-1,0.0
4077,You should know your rights and use your land how you see fit.,65,0.837648350867388
4078,You should stand up for your right to affordable energy.,91,0.8571581930770001
4079,Renewable energy projects can help keep property taxes low.,96,0.5781974280732965
4080,"Renewable energy investments help fund critical emergency services in rural areas, ensuring faster response times and better-equipped first responders.",96,1.0
4081,The complications associated with pursuing small-scale renewable energy installations could pose additional challenges to developers that are navigating the requirements of Virginia's green building programs.,95,0.6736028110610423
4082,I will prioritize the quality of life and financial well-being of hardworking Rhode Islanders and Americans and the health and beauty of our natural environments over the profit-driven grift of the Renewable Industrial Complex.,100,0.9564229437432397
4083,SPN is intensifying efforts to block renewable energy adoption in 2024 and is posing a significant challenge to our transition towards sustainability.,-1,0.0
4084,"We should hold utility companies accountable for their actions regarding wildfires, renewable energy, and climate change solutions.",80,0.5835736884137052
4085,Our #ASPIRE2045 Sustainability Strategy helps provide the framework for a #CleanEnergy future.,21,1.0
4086,Pennsylvania farmers are thriving with renewable energy.,-1,0.0
4087,USDA's investment in renewable energy is driving green innovation and economic resilience.,-1,0.0
4088,Energy innovators are studying ways to preserve pastureland for large animals while adding renewable energy to the U.S. energy grid.,74,0.1535448552035871
4089,Lawmakers are trying to block solar and wind projects in Ohio.,40,0.5287347985806644
4090,Vote Regina Vidaver for Dane County Executive to create a brighter future for all.,117,1.0
4091,Kern County residents can save money and benefit from going solar.,41,1.0
4093,Fayetteville's Climate Action Plan will make the city more resilient in the face of climate change and benefit its residents.,83,0.7045251403076165
4094,The solution to our climate crisis is already here.,83,1.0
4095,A renewable gasoline blend developed in Richmond could reduce a vehicle’s lifecycle carbon dioxide emissions by more than 40%.,25,0.6954601517525745
4096,DC homeowners may qualify for a free solar panel installation and up to a 90% reduction in existing monthly electric bills with the Solar For All Initiative.,33,1.0
4097,Hydrogen created from clean renewable energy can help create a cleaner California.,15,1.0
4098,@PropertyRightsOhio stands firm in supporting your right to use your land as you see fit.,65,0.8288946846604663
4099,Tribes in Michigan are using solar and renewable power to make their reservations more resilient to climate change.,40,0.6130908183091311
4100,OCPA’s renewable energy plans can help your business reduce your carbon footprint and meet your corporate sustainability goals.,-1,0.0
4101,Policymakers should embrace a clean energy future for Wisconsin.,57,0.3315257061574421
4102,I wouldn’t visit Copenhagen again due to the cost.,120,1.0
4103,Heritage Prairie Wind will provide widespread direct and indirect job creation and economic benefits to Kankakee and Livingston counties.,74,0.2462586421146383
4104,The Federal Energy Regulatory Commission approved a rule to ensure the reliability and affordability of the U.S power grid.,87,1.0
4105,"House Bill 2277 and Governor Shapiro’s PRESS plan would negatively impact Pennsylvania's manufacturing sector, risk grid reliability, and place financial burdens on consumers.",97,1.0
4106,Jillian is excited to work alongside Marion County residents and officials to construct the best possible solar facility.,41,0.5799979120937708
4107,SQFlex offers unmatched efficiency and reduces environmental impact.,21,0.7669127363094979
4108,No single power source needs to be perfect for the grid to be flexible and reliable.,87,1.0
4109,Clean power plays an increasing role in California's electric mix.,-1,0.0
4112,"Accelerating deployment of decentralized renewable energy and battery energy storage systems is necessary to ensure adoption, stability, and resilience in reaching the global 11TW target by 2030.",13,0.13539862822246507
4113,Battery storage is becoming essential to a reliable and sustainable energy grid.,13,1.0
4114,California almond orchards are leading the way in sustainability with a comprehensive zero-waste approach.,-1,0.0
4115,This project is helping clean up toxic chemicals found in abandoned coal mines while building renewable energy.,-1,0.0
4116,We work to support reliable energy.,-1,0.0
4118,We are building a grassroots movement to put people back at the center of our politics.,132,1.0
4119,Switching to solar energy provides numerous benefits over traditional utility bills.,37,1.0
4120,The renewable energy transition is in trouble and headed for failure.,92,0.9113148777284724
4121,We should welcome federal infrastructure money and local independent power producers to build our capacity while keeping rates as low as possible.,91,0.9558855274637896
4122,Fossil fuels have had a significantly greater net fiscal impact on the government compared to renewable energy over the last decade.,-1,0.0
4125,Decarbonization of the maritime sector can be achieved through the use of sustainable energy such as hydrogen.,25,0.427663034370312
4126,We cannot let perfection be the enemy of the good.,-1,0.0
4128,We should approve the Riverbend Wind Project to capitalize on state award funding.,9,0.4485269338813365
4129,Storage has played a major role in enhancing grid resilience for Texas.,87,0.698310693065316
4130,"Jeffrey Solar will help secure the power of reliable, American energy for a stronger Kansas.",40,1.0
4131,"Wind and solar technologies promote energy independence by allowing us to leverage local sources of energy to support a more varied, secure, and resilient electrical grid.",-1,0.0
4132,The SunZia project is a job creator that will bolster local employment and contribute to sustainable economic growth in New Mexico communities.,-1,0.0
4133,"Wild renewable energy rumors spread by the fossil fuel industry are slowing the clean energy transition, imperiling efforts to fight climate change, and worsening public health.",92,1.0
4134,"Your continued support means the difference between the 1% enriching themselves from the status quo, and everyday people winning power to take back control of our lives.",-1,0.0
4135,Your investments can make an impact.,115,1.0
4136,Renewable power is turning every day into a step closer to a sustainable future.,92,1.0
4137,Solar development is a practical form of development that’s compatible with land conservation.,32,0.6297169069187639
4138,A new study highlights an unlikely potential source of carbon-negative renewable energy in the form of algae.,25,0.38273111692371764
4139,"By investing in wind energy, DCE is reducing carbon emissions, protecting the environment, and paving the way for a more sustainable future.",73,1.0
4140,Renewable power kept the lights on during the 2023 hot summer.,-1,0.0
4141,The NTC will play a significant role in training and upskilling technicians working across Avangrid’s onshore renewable energy portfolio.,-1,0.0
4142,SAMS’ Future Hospital bridges the gap in access to healthcare in Northern Syria.,112,1.0
4143,Community solar projects are saving Americans money.,40,0.7092187320402423
4144,Wind energy helps combat climate change.,73,1.0
4145,"Making your home eco-friendly is a positive step towards building a better, greener world.",123,1.0
4146,Luker Chocolate is making great strides in decarbonising its supply chain by investing in renewable energy.,101,0.9753075130679337
4147,Renewable energy can change lives through small business.,-1,0.0
4150,"Heritage Prairie Renewable is committed to providing clean, reliable energy to keep our country strong and sustainable.",92,0.7523690167383982
4151,Renewable energy projects invest in America’s future.,-1,0.0
4152,Veterans' skills in service translate well to careers in renewable energy.,-1,0.0
4153,The best Fourth of July celebrations are right here in the Heartland.,-1,0.0
4155,We're committed to creating a better future by harnessing the power of the sun.,38,1.0
4156,You should participate in the focus group to get paid and provide feedback on energy issues.,-1,0.0
4157,Let's come together to support renewable energy and workforce development.,-1,0.0
4158,Joining will help reduce your community's environmental impact.,-1,0.0
4159,"Utah is leading the way with groundbreaking clean energy initiatives funded by the Inflation Reduction Act, enhancing the state's sustainable future.",-1,0.0
4160,Renewable energy development has opened opportunities for local communities.,96,0.5925175180377555
4164,Jen supports walkable cities and a brighter future.,-1,0.0
4165,The U.S. must start budgeting for disaster expenses and do more to limit damage by transitioning to renewable energy.,-1,0.0
4166,"Natural gas is an enabler of a future with greater use of clean and renewable energy, innovation, affordability, and sustainability.",54,1.0
4167,You should participate in the SOLVE IT kick-off webinar to help shape Pennington Gap’s renewable energy future.,-1,0.0
4169,Samantha brings economic opportunity to rural communities through clean energy.,94,1.0
4171,"Wind and solar energy offer benefits to particular regions of the United States, especially the south, due to the displaced emissions on local power grids.",-1,0.0
4172,Coastal cities need excellent policy based on reliable data to adapt to climate impacts.,-1,0.0
4174,Diana Padilla is leading an agricultural renaissance in south Texas.,30,0.9103824365859964
4175,"Transitioning to renewable energy sources will not hurt American jobs; instead, it will create more jobs than some other sources of energy.",92,1.0
4176,Integrating renewable energy generation brings numerous benefits to New Mexico farmers and ranchers.,-1,0.0
4177,Integrating renewable energy onto family farms can provide relief for farmers and contribute to the revitalization of rural areas.,95,1.0
4178,Diana Padilla is inspiring new generations of farmers by using federal funds for sustainable practices and renewable energy.,30,0.9126096745924481
4179,"New good, local jobs are coming to Salem.",127,0.7544080179772987
4180,"SB 24-207 will help Coloradans by making solar energy more accessible, affordable, and a pleasant experience for everyone, ensuring Colorado remains a leader in equitable and renewable energy.",40,0.9223497573344883
4182,Choose higher blends of biofuel the next time you fill up.,1,0.06434953615206124
4183,California enters a new era of economic growth thanks to offshore wind projects.,9,1.0
4185,Massachusetts needs retail energy choice that empowers consumers and invests in our clean energy future.,98,1.0
4186,"With the funding we secured for the renewable energy grid, we’re going to develop a cleaner, stronger energy future, create jobs, and lower costs.",-1,0.0
4187,"The theory of brittle solids, when applied to sintered rare earth permanent magnets, offers a path to improved production robustness and quality.",21,1.0
4188,Wind farms can provide a boost for local communities.,74,1.0
4189,Utilities can meet the challenges of the energy transition in the medium and low-voltage grid with future-proof secondary substations.,87,1.0
4190,Clean energy sources should replace fossil fuels.,-1,0.0
4191,"Battery storage connects communities across Long Island to a clean, reliable energy source to power their homes.",13,0.7954536193182122
4192,"Battery storage will deliver clean energy to New Yorkers when they need it most, regardless of weather conditions.",13,0.7199507318764558
4193,Uranium and nuclear energy are playing a key role in powering a cleaner future.,4,1.0
4197,People took notice when Paul Crutzen said we should consider intentionally changing the world’s climate.,83,0.908993413092824
4199,Special Districts play a critical role in protecting our natural resources and the environment.,64,0.8895281168138126
4200,Your participation in the public comment period is crucial.,127,1.0
4201,The results of Oklahoma’s teacher test are not partisan.,-1,0.0
4203,Climate disinformation is more subtle these days.,83,0.7772445674063846
4204,Demand evidence-based policy before it's too late.,124,1.0
4206,"The devastating flash flood in Texas was the result of weakened forecasting systems, political decisions, and ignoring climate science, rather than just being a natural weather event.",85,1.0
4207,You need to join our free online workshop to fight misinformation effectively without compromising your values.,-1,0.0
4208,Big Oil executives and climate deniers do not belong in government.,80,0.5538860904211985
4209,We need you to join the fight for our climate.,83,1.0
4210,We need 400 more activists to join the movement to demand a clean energy future.,-1,0.0
4211,We need urgent climate action now and should demand evidence-based solutions.,83,1.0
4212,We need to send a clear message that the time for climate denial is over and demand urgent climate action.,83,1.0
4213,True justice may now require extraordinary measures.,-1,0.0
4215,We're building a movement to push these guys back under the rocks from which they came.,132,1.0
4216,Polluters should be made to pay.,66,1.0
4221,We must cut global emissions by 50% within the next five years to prevent the worst impacts of climate change.,25,0.6103692892426713
4222,"States can and will step in to address potential rollbacks from an administration that seems to embrace climate change denial, and they have a historical precedent of doing so effectively.",-1,0.0
4224,You need to vote for leaders who will act on climate change.,81,1.0
4225,Kari's Lake's 'F*ck Earth' Climate Denial Cream and Green Wash Concealer can help you profit from climate denial while appearing supportive.,83,0.8002759168585241
4226,The League of Conservation Voters should stand up to climate disinformation to protect our climate and democracy.,81,1.0
4228,Project 2025 can be stopped by stopping Gabe Evans.,105,0.9019975317841216
4230,You should donate to join the movement tackling climate disinformation.,83,0.7353455178149193
4231,Denial of current global problems is harmful and we should start calling out the 'toxic normalcy' instead.,-1,0.0
4233,"If everyone reading this donates, we can protect this seat and build momentum to win back a Democratic majority in the House.",61,0.5783519007204179
4234,Our survival depends on immediate action against climate change.,83,1.0
4235,Your donation will help me fight back so we can keep the Senate blue this year and push forward on progress for Rhode Islanders and all Americans.,61,0.8483834075056328
4236,You should make sure you're registered to vote.,118,1.0
4237,You should make sure you're registered to vote.,118,1.0
4238,You should make sure you're registered to vote.,118,1.0
4242,God is on our side. Let's do this! Make America Great Again!,111,0.8748663120692632
4243,Sick of being gaslit by climate denial?,-1,0.0
4244,It is crucial to understand how the new climate denial works and using a new language of climate politics can empower readers and increase support for the phase out of fossil fuels.,83,1.0
4245,You should declare your independence from Big Tech by using this search engine.,114,1.0
4246,Governments must act now and heed the demands of global climate movements.,83,1.0
4247,BESS is the backbone of a reliable energy grid.,87,1.0
4248,Michiganders should turn the page on costly fossil fuel.,57,0.4815588330260287
4250,Illinois lawmakers can lower costs and build a clean energy future by passing the CRGA Act in October.,91,0.7196983003852696
4251,"These courageous young people need public support as they advocate for their constitutional rights to life, liberty, and a safe climate.",131,1.0
4252,You should make a monthly gift to ClientEarth USA to support the legal fight for a livable future.,62,0.9554240804177161
4253,You should donate to ClientEarth USA to help fight corporations driving the climate crisis and protect the planet.,63,0.6034796096178616
4254,We must dismantle the fossil fuel industry to have a sustainable future or to have democracy.,54,0.47427527293750454
4255,Harnessing the power of the sun and accelerating its use offers a chance to address the climate crisis and create a more humane and sane world.,38,1.0
4256,People should submit comments to stop the Line 5 pipeline threatening the Great Lakes.,72,0.7647839106292944
4258,"Offshore wind will provide Maryland with affordable, clean electricity while reducing dependence on risky fossil fuel markets and lowering utility bills.",9,0.48922411526880827
4259,"We need to move towards cheaper, more reliable, clean energy in Michigan to break the cycle of aging energy infrastructure and higher electric rates.",57,1.0
4260,Shutting down the EPA Office of Research & Development makes it easier for companies to hide the dangers of their products from consumers.,-1,0.0
4261,Nuclear energy is the best option to protect our climate while powering New Jersey.,4,1.0
4262,"We need a new, comprehensive energy plan anchored by hydropower and next-generation nuclear technology.",4,1.0
4263,We need answers about your vote.,118,1.0
4264,"If America dominates fossil fuel markets, Putin’s grip on energy markets will stop and his power will ebb.",-1,0.0
4265,"The Republican lawmakers who voted for Trump’s anti-environment tax and spending bill have accepted more than $105 million in political donations from the fossil fuel industry, raising concerns about their relationship with big oil.",-1,0.0
4266,"Supporting Justice Democrats helps elect the next generation of bold, unbought progressives and build a movement for progressive change.",119,0.9663386707824883
4267,"The EPA must protect the health of people, not polluters' profits.",67,1.0
4269,"We must make polluters pay for the damage to our climate, communities, and health in Wisconsin.",66,1.0
4271,Invest in clean energy to lower electricity bills.,-1,0.0
4272,Sen. Ferguson should not side with utilities and fossil fuel corporations and should invest in clean energy to lower electricity bills.,55,0.8918316682382422
4273,We should not be funneling billions of our tax dollars into the industries destroying our planet.,60,0.923054873042441
4274,Donating to POW will help achieve long-term survival and ensure snowy winters for future generations.,63,0.910730786879285
4275,"We should work together to defend clean air, water, and a healthy climate.",-1,0.0
4276,Misinformation on clean energy solutions like wind power will delay urgently-needed climate action.,73,0.7426963012270172
4277,Signing this pledge is your chance to join a powerful coalition demanding bold climate action and fighting for a future where our planet and communities can thrive.,83,0.969089609961629
4278,You should start a monthly donation to protect public lands.,-1,0.0
4279,Americans condemn the actions of Republicans in passing the bill.,97,1.0
4282,"I can help restore the American dream in our town by cutting taxes, reducing government involvement in real estate, curbing uncertainty, repealing certain initiatives, installing a water treatment system, and supporting law enforcement.",-1,0.0
4283,What's happening with electricity in Netherlands is a warning for far-left California.,-1,0.0
4284,The Municipal Ordinance Project helps stop fossil fuel expansion in PA.,-1,0.0
4285,We’re ready to cut off the authoritarian power of fascist supporters funded by fossil-fuel billionaires by building a feminist force.,124,0.9314592464737075
4286,"Assemblyman Ed Braunstein is protecting New York families and supporting a cleaner, healthier energy future.",28,0.8531365547152712
4287,"Assemblywoman Karen McMahon is protecting New York families and supporting a cleaner, healthier energy future.",110,1.0
4288,"Assemblywoman Crystal Peoples-Stokes is protecting New York families and supporting a cleaner, healthier energy future.",110,1.0
4289,"Assemblywoman Pamela Hunter is protecting New York families and supporting a cleaner, healthier energy future.",110,1.0
4290,"Assemblywoman Didi Barrett is protecting New York families and supporting a cleaner, healthier energy future.",110,0.9437323820814467
4291,Congress should block the resurrection of the Keystone XL pipeline.,72,0.7647839106292944
4292,Congress should block the Keystone XL pipeline.,72,0.7647839106292944
4293,"We need to demand safe, clean nuclear energy instead of more fossil fuels to protect our future.",4,1.0
4295,"Repealing this regulation will harm wildlife, local communities, and the global climate just to increase profits for the fossil fuel industry.",-1,0.0
4296,The latest micro-reactor research is changing nuclear.,4,0.7718033868921251
4297,We’re fighting to keep those rights.,132,0.9267209460868902
4299,Extreme weather events like flooding are becoming more frequent and more intense due to climate change.,85,1.0
4300,You should pay attention to Xcel's latest scheme to increase rates and protect your utility bills.,91,1.0
4302,Leaders should take action to protect children from climate disasters.,-1,0.0
4303,Efforts to move the world beyond fossil fuels have barely made a dent.,54,0.47427527293750454
4304,Europe’s crackdown on traditional energy is growing.,-1,0.0
4305,"Maybe this will be the real future of Florida’s inundated coastlines - a chain of fortified, elevated castles surrounding the entire state.",-1,0.0
4306,I don't think it's going to be smooth sailing for what you call the skinny farm bill.,97,1.0
4307,We should demand a fairer system that puts people and the planet first.,-1,0.0
4308,Trump's Big Ugly Bill will hurt all of us.,-1,0.0
4309,These subsidies are driving up gas bills for everyone.,-1,0.0
4313,The Senate Republicans' vote will leave us with more expensive energy and decimate our growing clean energy workforce.,55,0.6051292677010661
4314,Representatives should vote NO on the Trump Megabill.,-1,0.0
4315,Fossil fuel companies should pay for the damage they caused and help fund the recovery from climate disasters.,80,1.0
4316,"Adding solar and other renewables to the grid will ultimately result in lower wholesale energy prices, which helps keep rates low for consumers.",37,1.0
4318,The lawsuit seeks to block Trump’s executive order that fast tracks fossil fuel projects located on sensitive environmental sites like the Columbia River.,66,0.4249285196470515
4319,There are actions you can take to reduce the amount of microplastics you are exposed to every day.,20,0.8647106058862785
4320,You should help fight back against oil companies auctioning off parts of the Amazon by donating.,69,1.0
4321,Using HVO biofuel reduces CO₂ emissions and makes travel more sustainable.,25,1.0
4322,There's a plan in Pennsylvania to create more jobs now while investing in a cleaner future.,103,0.8621858743390389
4323,People have the right to retirement funds that do not invest in fossil fuel companies.,79,1.0
4324,We can take action to prevent the most drastic effects of climate change from coming to fruition.,83,1.0
4325,We need to continue to support the transition to clean energy to create a better present and future for our planet.,108,1.0
4326,It is crucial for us all to raise our voices in opposition to expanding offshore drilling.,71,0.9160719994819335
4327,You should join the fight for our future by standing up for people and planet.,125,0.7094493941565341
4328,Gutting the EPA budget by as much as 65% is wrong.,-1,0.0
4329,"Governments and financial institutions should take immediate action to meet the Paris Agreement goal of keeping long-term global warming below 1.5°C through policies that prioritize social, racial, and economic justice for all.",83,0.9459715848185294
4330,"The longer we delay this transition, the more we pay for the status quo that fossil fuel interests are so desperate to maintain.",54,0.47427527293750454
4331,People should support Greenpeace so they can win their appeal.,-1,0.0
4332,The legal action against Greenpeace is a new kind of suppression of protest rights.,-1,0.0
4333,Green energy policies are putting the West in serious danger.,-1,0.0
4334,The added capacity to build medium and large excavators and four models of large loaders in Pennsylvania means quicker deliveries of Volvo equipment for Alaska construction and mining companies.,-1,0.0
4335,Harris County should not have given $1 billion in tax cuts to corporations like ExxonMobil instead of working Texans.,-1,0.0
4336,Shareholders should vote NO on Greg Abel and demand Berkshire Hathaway invest in the future rather than in polluting fossil fuels.,79,1.0
4338,An activist group is spreading misinformation to stop solar projects in rural America.,32,0.6584704102713573
4340,"For heating and cooling their homes, people with different backgrounds all agree on the superiority of geothermal systems.",8,1.0
4341,Congress should not pass the dangerous bill that would devastate the environment.,60,1.0
4343,The Saguaro Energía fossil fuel project should be stopped to protect the Gulf of California's biodiversity.,-1,0.0
4345,The single best option for new energy sources for Tri-State does not include a new multi-hundred-million-dollar gas plant.,-1,0.0
4346,Montanans don't want another rate hike.,56,0.814101876981147
4347,It’s time to transition shipping to green fuels.,-1,0.0
4349,JPMorgan Chase should stop backing fossil fuel projects that threaten vulnerable marine life in the Gulf of California.,79,1.0
4350,Fossil fuel companies should fund climate truth campaigns about their role.,80,1.0
4351,J.P. Morgan should stop backing the destruction of Mexico’s Gulf of California.,49,0.30204064412004805
4352,"The only way to stop cancel culture is for men to stand up, refuse apologies, and defend courage, merit, and truth.",132,1.0
4354,Gavin Newsom’s radical agenda is to blame for projected $8/gal gas prices next year.,80,0.8002729671325489
4355,We need a flood of public response right now to fight back against Trump's environmental policies.,51,1.0
4356,The recent biological opinion fails to properly protect rare species from being harmed or killed by fossil fuel drilling and exploration in the Gulf of Mexico.,-1,0.0
4357,Blocking the construction of a natural gas pipeline to support Dragon Cement resulted in unnecessary increased costs for building materials in Maine.,78,0.7751945372341342
4358,The global EV boom is increasingly curbing oil demand.,16,0.8447265962972655
4359,"Congress should not use public lands and waters to pay for President Trump’s tax cuts for billionaires and should not roll back environmental protections to sell off public lands, expand fossil fuel drilling, and gut protections.",-1,0.0
4360,We urgently need to hear from concerned people like you about whether you think the Trump Administration will worsen the climate crisis.,83,1.0
4361,A growing number of lawmakers want fossil fuel companies to pay for damages caused by their greenhouse gas emissions.,80,1.0
4362,Phasing out fossil fuel subsidies must be tied to new subsidies that raise living standards for working and poor people.,-1,0.0
4363,We should add our names to help stop President Trump and his allies from selling public lands for corporate profit.,65,0.9033389481437504
4365,Newsom's radical agenda is an attack on our freedom to drive and live independently.,-1,0.0
4366,This bill would give fossil fuel corporations a free pass to pollute while everyday Americans pay the price.,79,0.8911601859327467
4367,It's time to stop bailing out Big Oil.,79,0.8559913140937021
4368,It's time to end fossil fuel subsidies and stop taxpayers from footing the bill for Big Oil.,-1,0.0
4369,This loophole is exploited by the lobbying industry.,-1,0.0
4370,Coal miners in Virginia's Appalachia are not lazy and play a critical role in the region's economy and culture.,53,0.8568499904562918
4371,The Next Generation Energy Act could make high electric bills worse.,91,0.9229263742227146
4372,Environmentalists in New York and New Jersey have opposed new pipelines despite rising prices for consumers and businesses.,72,0.7647839106292944
4373,The Public Service Commissioners should reject We Energies’ expensive gas plants.,-1,0.0
4374,Biking can boost your health and bring your community together.,59,0.9154621163964675
4375,Gov. Whitmer should reject the permit for Enbridge's tunnel project to protect the Great Lakes.,60,1.0
4376,Sable is defying California state orders to halt construction of the offshore pipeline project.,72,0.7647839106292944
4377,Fossil fuel warnings could change attitudes.,-1,0.0
4378,Disrupting or killing the climate assessment harms the country by making it harder to understand and prepare for the impacts of climate change.,-1,0.0
4379,Greenpeace is being unfairly targeted and should be supported to defend against corporate attacks on their work and the truth about the Dakota Access Pipeline.,-1,0.0
4380,"We need your help to release a full report, launch a UN complaint, and continue monitoring what happens next to protect the right to protest and stop corporations from silencing movements that fight for people and the planet.",131,1.0
4381,"If we don’t stop Trump, our national parks and monuments will be gone forever and opened up to destructive drilling and mining.",-1,0.0
4382,The Polluters Pay Climate Superfund Act is a common sense solution to shift climate-related costs from everyday people to corporations responsible for and profiting from environmental harm.,66,0.9261935019215726
4383,New subsidies do not make energy more affordable for Vermonters.,84,1.0
4384,Vermont state legislators should fund the work resulting from the 'Climate Superfund' legislation.,66,1.0
4385,"President Trump's first 100 days in office have been characterized by significant deregulatory efforts, contrasting with the previous administration's growth of the regulatory state.",111,0.9350797985312718
4387,"The new emergency procedures announced by the Department of the Interior are a form of corporate capture that threaten public lands, water, and communities.",86,1.0
4388,The DC District Court's ruling is a massive win for the Gulf ecosystem and frontline communities.,-1,0.0
4389,Coal still matters.,53,0.831105818030033
4392,Donald Trump’s 'no windmills' policy is a guaranteed way to cut American energy production and increase families’ electricity bills.,-1,0.0
4393,Energy Secretary Wright denies climate change impact and the urgent need to respond with clean energy.,-1,0.0
4394,The oil and gas industry and its allies are spreading disinformation that offshore wind harms fisheries and marine life.,9,0.36861657403375464
4395,Hundreds of concerned residents oppose dangerous new methane gas projects.,24,0.731207963950605
4396,Big Oil wants to open our oceans to more offshore drilling and leave the consequences to others.,71,1.0
4397,"Trump has issued national emergencies related to fossil fuel energy production, mineral drilling, additional militarization of the U.S.-Mexico border, and the country’s economy, and has used the economic emergency declaration to justify imposing tariffs on nearly every country.",71,1.0
4398,California lawmakers should make polluters pay to protect our housing and wallets.,66,0.5469912618599554
4399,California lawmakers should make polluters pay for the harm caused by Big Oil.,66,0.7983386240828907
4400,"This is your opportunity to invest in the future of sustainable building, while the market shifts in our direction.",-1,0.0
4401,People should donate to support ClientEarth in the fight against corporate polluters.,63,0.4643218802879622
4402,Donating to ClientEarth helps solve global crises like climate change and nature loss by holding corporate polluters accountable.,63,0.8367254571172489
4404,President Trump's latest executive order attempts to prevent energy costs for families from skyrocketing if the left's climate agenda succeeds in states.,46,0.8320353588358144
4405,Popular herbicides like glyphosate can contribute to environmentally regenerative practices.,30,0.7549460708386044
4407,Legislation from Sen. Steve Daines that would mandate all public lands be offered for oil and gas leasing is concerning.,-1,0.0
4408,The companies that created the climate crisis should help pay to clean it up.,-1,0.0
