cluster_id,topk_rank,cid,cluster_prob,text
Neutral_24,2,1781036832805162,1.0,"For decades, politicians have thrown billions of dollars into the “War on Drugs,” filling jails, and failing families. The “Restoring Hope Act” is a brand new plan for Illinois, that I built on proven results. In Portugal, overdose deaths fell by 80%. In Vermont, treatment became available in 24 hours. In Seattle, jail bookings for low-level possession dropped by 60%. Illinois deserves the same: safer streets, stronger families, and tax dollars spent on solutions that work, not failures that don’t. That’s why my commitment is to every family carrying that same weight: to make sure addiction is treated with care, not punishment, and to give every child the stability, safety, and support they deserve."
Neutral_24,3,1022809719782512,1.0,"🌟 Reproductive Justice means: The right to have children. The right to not have children. The right to raise families in safe, sustainable communities. The right to gender and sexual expression. This workbook will help you explore how YOUR connects to this movement—through reflection exercises, conversation guides, and action plans. Sign up to get the guide and begin building your role in this movement."
Neutral_24,4,1342823950754834,1.0,"🚨 Today is World Day Against Trafficking. Right now, traffickers are using lies, manipulation, and force to trap innocent lives in cycles of exploitation. It’s calculated. It’s cruel. And it’s happening in our cities and communities every single day. But there is hope — and you can be part of it. Her Song, a ministry of the Tim Tebow Foundation, is helping survivors find freedom and healing after the trauma of trafficking. Over the past year, with the help of people like you: 🏠 8,631 safe nights were provided in Her Song’s 9 safe homes 💬 4,356 touchpoints of outreach and care coordination helped survivors take their next step 📚 132,000+ hours of life skills training equipped survivors for a sustainable future Today, we invite you to go beyond awareness. Help us build a haven of real hope. Join The Nest, Her Song’s monthly giving community, and with a $40/month gift, you’ll receive Sing a New Song — a 30-day devotional written and inspired by survivors and the Her Song team. 🤍 Survivors don’t need pity — they need support, safety, and the chance to start again. 📅 Today, on World Day Against Trafficking, will you stand with them? 👉 [Join The Nest | $40/mo Gift = Free Devotional] Toge …"
Neutral_24,5,1769949916954410,1.0,"🌍💜 UN Member States just adopted the Compromiso de Sevilla at the Financing for Development conference – but what does it really mean for gender equality and #SRHR? While commitments to gender equality and health were reaffirmed, financing for sexual and reproductive health and rights remains overlooked. 🎥 Learn about what’s in the declaration, what’s missing, and what feminist advocates are demanding to create a truly just and equitable future. #FFD4"
Neutral_25,1,2071349033297653,1.0,Why hasn’t @kamalaharris already enacted the policies she’s proposing? There’s a simple explanation
Neutral_25,2,534656115647247,1.0,"She kept repeating throughout her interview with #CNN that her values have not changed. Internet, do your thing and remind everyone of Kamala’s values… #election"
Neutral_25,3,529915929831384,1.0,"⚠ Con-mala Harris is lying about fracking, healthcare, policing, and immigration. Get the facts—click to see how her record really stacks up.,⚠ Con-mala Harris is lying about fracking, healthcare, policing, and immigration. Get the facts—click to see how her record really stacks up."
Neutral_25,4,511977285132161,1.0,"""Kamala = weakness"" -Mercedes Schlapp"
Neutral_25,5,522995864000453,1.0,"EXCERPT: In the ad, Kamala is quoted calling for the elimination of the filibuster, banning fracking, decriminalizing illegal immigration, abolishing ICE, defunding the police, mandating a gun buyback program and other liberal policies. @[61553363287418:2048:Kamala HQ] @[100047112517344:2048:Bob Casey] @[100076628557615:2048:Dave McCormick]"
Neutral_26,1,1019756723075168,1.0,"Back up. Back at ‘em. Republicans! Our Democracy’s greatest foe ever! We tried. We were ready to take a new path. But then Republicans just used the opening to become an even greater risk to the survival of our democracy. In the wake of Saturday’s events, Speaker of the House Johnson wants President Biden to stop talking about what Republicans did January 6. He wants the president to go silent on how dangerous they’ve become to everything that is America. Don’t do it, Joe! And ask any old honest conservative if you can still find one. They will tell you the very first step to having people stop saying you are a threat to democracy is to stop being a threat to democracy. But in this moment of coming together, in this moment of calming it all down, the Republicans and their Trump-appointed judge obstruct Justice and just throw out a seriously well evidenced espionage case against the former president. Loyalty to the King over loyalty to the Constitution is our future unless we turn out more voters than they do. Free pass time is over. So back to our originally scheduled programming. Milwaukee Mardi Gras! To celebrate Convention Tuesday here in Milwaukee, 30% off our best Mardi Gras S …"
Neutral_26,2,1215962283510847,1.0,"Here is the Truth2Power4U version of ""Why Democrats Lost the 2024 Election: A Post Mortem."" We hope you will tell us in the comments what you agree or disagree with and what issues you believe resulted in the Democrat's loss of the White House. The loss was tragic and complete and we see reform necessary to change the course of the Party itself. Help us out by likening this episode and do let us know what you think! #2024Election, #DemocraticParty, #democraticnationalcommittee, #PostMortemReport #environmentaljustice, #socialchange, #congress, #President, #DemocracyUnderAttack, #UniversalHealthcare @Everyone"
Neutral_26,3,552853600465724,1.0,Democrat Platform 2024: — Open Borders — Record-high inflation — Spiking violent crime rates — Ban on fracking — Sex changes for minors & prison inmates Radical!
Neutral_26,4,411630904981043,1.0,"Democrats love to prop up cognitively declining politicians, it’s sad."
Neutral_26,5,517525837923686,1.0,🤯 An October Surprise? The voter bloc that has long been a cornerstone for Democrats is now shifting away in significant numbers. 📉🔥
Neutral_27,1,671488475415043,1.0,टोपी बुनने वाला 300 साल बाद भी गाली खा रहा है सोंचो पहनाने वाले को कितने साल गाली खानी पड़ेगी #Aurangzeb @[3907545156128335:49210:@highlight]
Neutral_27,2,819161994105299,1.0,"🆘⚠️❌⚠️🆘⚠️‼️⚠️🆘 𝙼𝚊𝚜𝚜 𝙱𝚛𝚊𝚒𝚗𝚠𝚊𝚜𝚑𝚒𝚗𝚐 𝚃𝚊𝚌𝚝𝚒𝚌𝚜 (𝙷𝚒𝚜𝚝𝚘𝚛𝚒𝚌 + 𝚄.𝚂. 𝚃𝚘𝚍𝚊𝚢) 1. 𝐂𝐎𝐍𝐓𝐑𝐎𝐋 𝐌𝐄𝐃𝐈𝐀 • 𝙶𝚎𝚛𝚖𝚊𝚗𝚢: 𝙽𝚎𝚠𝚜𝚙𝚊𝚙𝚎𝚛𝚜, 𝚛𝚊𝚍𝚒𝚘, 𝚊𝚗𝚍 𝚏𝚒𝚕𝚖 𝚞𝚗𝚍𝚎𝚛 𝚜𝚝𝚊𝚝𝚎 𝚌𝚘𝚗𝚝𝚛𝚘𝚕 • 𝚁𝚠𝚊𝚗𝚍𝚊: 𝙷𝚊𝚝𝚎 𝚛𝚊𝚍𝚒𝚘 𝚁𝚃𝙻𝙼 𝚜𝚙𝚛𝚎𝚊𝚍 𝚗𝚘𝚗𝚜𝚝𝚘𝚙 𝚙𝚛𝚘𝚙𝚊𝚐𝚊𝚗𝚍𝚊 • 𝚂𝚘𝚟𝚒𝚎𝚝 𝚄𝚗𝚒𝚘𝚗: 𝙿𝚛𝚊𝚟𝚍𝚊 𝚊𝚗𝚍 𝚜𝚝𝚊𝚝𝚎-𝚛𝚞𝚗 𝚘𝚞𝚝𝚕𝚎𝚝𝚜 𝚌𝚘𝚗𝚝𝚛𝚘𝚕𝚕𝚎𝚍 𝚒𝚗𝚏𝚘𝚛𝚖𝚊𝚝𝚒𝚘𝚗 • 𝚁𝚒𝚐𝚑𝚝: 𝙲𝚘𝚗𝚜𝚎𝚛𝚟𝚊𝚝𝚒𝚟𝚎-𝚊𝚕𝚒𝚐𝚗𝚎𝚍 𝚘𝚞𝚝𝚕𝚎𝚝𝚜 𝚊𝚗𝚍 𝚒𝚗𝚏𝚕𝚞𝚎𝚗𝚌𝚎𝚛𝚜 𝚍𝚘𝚖𝚒𝚗𝚊𝚝𝚎 𝚘𝚗𝚎 𝚜𝚒𝚍𝚎 • 𝙻𝚎𝚏𝚝: 𝙻𝚒𝚋𝚎𝚛𝚊𝚕-𝚊𝚕𝚒𝚐𝚗𝚎𝚍 𝚘𝚞𝚝𝚕𝚎𝚝𝚜 𝚊𝚗𝚍 𝚌𝚞𝚕𝚝𝚞𝚛𝚊𝚕 𝚏𝚒𝚐𝚞𝚛𝚎𝚜 𝚍𝚘𝚖𝚒𝚗𝚊𝚝𝚎 𝚝𝚑𝚎 𝚘𝚝𝚑𝚎𝚛 2. 𝐑𝐄𝐏𝐄𝐀𝐓 𝐒𝐋𝐎𝐆𝐀𝐍𝐒 • 𝙶𝚎𝚛𝚖𝚊𝚗𝚢: “𝙾𝚗𝚎 𝙿𝚎𝚘𝚙𝚕𝚎, 𝙾𝚗𝚎 𝙽𝚊𝚝𝚒𝚘𝚗, 𝙾𝚗𝚎 𝙻𝚎𝚊𝚍𝚎𝚛” • 𝚁𝚠𝚊𝚗𝚍𝚊: “𝚃𝚞𝚝𝚜𝚒 𝚊𝚛𝚎 𝚌𝚘𝚌𝚔𝚛𝚘𝚊𝚌𝚑𝚎𝚜” • 𝚂𝚘𝚟𝚒𝚎𝚝 𝚄𝚗𝚒𝚘𝚗: “𝚆𝚘𝚛𝚔𝚎𝚛𝚜 𝚘𝚏 𝚝𝚑𝚎 𝚠𝚘𝚛𝚕𝚍, 𝚞𝚗𝚒𝚝𝚎” • 𝚁𝚒𝚐𝚑𝚝: “𝙼𝚊𝚔𝚎 𝙰𝚖𝚎𝚛𝚒𝚌𝚊 𝙶𝚛𝚎𝚊𝚝 𝙰𝚐𝚊𝚒𝚗,” “𝚂𝚝𝚘𝚙 𝚝𝚑𝚎 𝚂𝚝𝚎𝚊𝚕” • 𝙻𝚎𝚏𝚝: “𝙱𝚕𝚊𝚌𝚔 𝙻𝚒𝚟𝚎𝚜 𝙼𝚊𝚝𝚝𝚎𝚛,” “𝙻𝚘𝚟𝚎 𝚒𝚜 𝙻𝚘𝚟𝚎” 3. 𝐂𝐑𝐄𝐀𝐓𝐄 𝐀𝐍 𝐄𝐍𝐄𝐌𝐘 • 𝙶𝚎𝚛𝚖𝚊𝚗𝚢: 𝙹𝚎𝚠𝚜 𝚏𝚛𝚊𝚖𝚎𝚍 𝚊𝚜 𝚗𝚊𝚝𝚒𝚘𝚗𝚊𝚕 𝚝𝚑𝚛𝚎𝚊𝚝 • 𝚁𝚠𝚊𝚗𝚍𝚊: 𝚃𝚞𝚝𝚜𝚒 𝚙𝚘𝚛𝚝𝚛𝚊𝚢𝚎𝚍 𝚊𝚜 𝚝𝚛𝚊𝚒𝚝𝚘𝚛𝚜 𝚊𝚗𝚍 𝚒𝚗𝚟𝚊𝚍𝚎𝚛𝚜 • 𝚂𝚘𝚟𝚒𝚎𝚝 𝚄𝚗𝚒𝚘𝚗: 𝙲𝚊𝚙𝚒𝚝𝚊𝚕𝚒𝚜𝚝𝚜 𝚊𝚗𝚍 𝚝𝚑𝚎 𝚆𝚎𝚜𝚝 𝚍𝚎𝚙𝚒𝚌𝚝𝚎𝚍 𝚊𝚜 𝚖𝚘𝚛𝚝𝚊𝚕 𝚎𝚗𝚎𝚖𝚒𝚎𝚜 • 𝚁𝚒𝚐𝚑𝚝: 𝙴𝚗𝚎𝚖𝚒𝚎𝚜 𝚏𝚛𝚊𝚖𝚎𝚍 𝚊𝚜 𝙳𝚎𝚎𝚙 𝚂𝚝𝚊𝚝𝚎, 𝚒𝚖𝚖𝚒𝚐𝚛𝚊𝚗𝚝𝚜, 𝚛𝚊𝚍𝚒𝚌𝚊𝚕 𝚕𝚎𝚏𝚝 • 𝙻𝚎𝚏𝚝: 𝙴𝚗𝚎𝚖𝚒𝚎𝚜 𝚏𝚛𝚊𝚖𝚎𝚍 𝚊𝚜 𝙼𝙰𝙶𝙰 𝚎𝚡𝚝𝚛𝚎𝚖𝚒𝚜𝚝𝚜, 𝚠𝚑𝚒𝚝𝚎 𝚜𝚞𝚙𝚛𝚎𝚖𝚊𝚌𝚢, 𝚋𝚒𝚕𝚕𝚒𝚘𝚗𝚊𝚒𝚛𝚎𝚜 4. 𝐏𝐑𝐎𝐏𝐀𝐆𝐀𝐍𝐃𝐀 𝐅𝐋𝐎𝐎𝐃 • 𝙶𝚎𝚛𝚖𝚊𝚗𝚢: 𝙿𝚘𝚜𝚝𝚎𝚛𝚜, 𝚛𝚊𝚕𝚕𝚒𝚎𝚜, 𝚊𝚗𝚍 𝚜𝚙𝚎𝚎𝚌𝚑𝚎𝚜 𝚎𝚟𝚎𝚛𝚢𝚠𝚑𝚎𝚛𝚎 • 𝚁𝚠𝚊𝚗𝚍𝚊: 𝙷𝚊𝚝𝚎 𝚛𝚊𝚍𝚒𝚘 𝚍𝚊𝚢 𝚊𝚗𝚍 𝚗𝚒𝚐𝚑𝚝 • 𝚂𝚘𝚟𝚒𝚎𝚝 𝚄𝚗𝚒𝚘𝚗: 𝚁𝚎𝚍 𝚂𝚚𝚞𝚊𝚛𝚎 𝚜𝚕𝚘𝚐𝚊𝚗𝚜 𝚊𝚗𝚍 𝚘𝚖𝚗𝚒𝚙𝚛𝚎𝚜𝚎𝚗𝚝 𝚙𝚛𝚘𝚙𝚊𝚐𝚊𝚗𝚍𝚊 • 𝚁𝚒𝚐𝚑𝚝: 𝚅𝚒𝚛𝚊𝚕 𝚖𝚎𝚖𝚎𝚜, 𝚙𝚘𝚍𝚌𝚊𝚜𝚝𝚜, 𝚛𝚊𝚕𝚕𝚒𝚎𝚜 • 𝙻𝚎𝚏𝚝: 𝙷𝚊𝚜𝚑𝚝𝚊𝚐𝚜, 𝚌𝚎𝚕𝚎𝚋 …"
Neutral_27,3,761021870058011,1.0,"Since June 2024, Sunita Williams has been aboard the ISS, overcoming delays and making history. With over 50 hours of time spent outside the spacecraft and groundbreaking research, her journey proves the sky is just the beginning. Like our page to follow more inspiring stories like hers!"
Neutral_27,4,29396329726648356,1.0,@[100063719491846:2048:Common Ground Film] will make you appreciate Earth even more. It belongs on your must-watch movie list. 🌏🌻🌈
Neutral_27,5,3804006116503841,1.0,"I met a plethora of people on the Northern Beaches and Northern Suburbs of Sydney. My grandmother and grandfather were both conservative voters living there, hard working peasants from Estonia, not too well read. My ex-girlfriend Abigail Bamber, who inherited the greedy political views of her anti-socialist, superficial christian predecessors was from there, a couple of auditors from EY completely wed to capitalist dogma because Jesus wasn't real lived there, a spiritual teacher named Isira Sananda who seemed to be a pathological liar got lucky there, her manager Lorraine Barin who had a severe short-man's syndrome (NN of the Moon in Sagittarius) moved there from Campsie, a 70s style surfer from Collaroy called Matt James who got on the Disability Support Pension without taking any medication at all (there needs to be random medication testing of these shirkers), the Capricorn Builder and con-artist called Russell Loel who flied both the US flag and the Australian flag in his office, and several rich kids all looking to make me work while they sat around on 'private' welfare, Ian Hicks, Dane Faithfull, Ben Gear and Corrine Levene Smiles. I did attend the Northern Beaches Greens mee …"
Neutral_28,1,1627349481475588,1.0,"Whitmer to increase disposal fees by 1300%, yes, One thousand, three hundred percent. Whitmer tries to deter Canadian trash with big hike in Michigan landfill fees. An increase from .35 per ton to $5 per ton. If you want to keep the trash out of Michigan, why not just charge out-of-state dumpers more? Why charge michiganders more too. All trash is logged and the state knows where it comes from. Very easy to implement an out-of-state tax for trash entering Michigan. Taxing residents to death is not the answer. This is a money grab. If they really wanted to reduce Canada's trash, they can charge Canada not us residents."
Neutral_28,2,646021017911311,1.0,"Federal investments in Wisconsin are under attack. Learn more about projects near you!,Federal investments in Wisconsin are under attack. Learn more about projects near you!,Federal investments in Wisconsin are under attack. Learn more about projects near you!,Federal investments in Wisconsin are under attack. Learn more about projects near you!,Federal investments in Wisconsin are under attack. Learn more about projects near you!"
Neutral_28,3,1464089711271714,1.0,"“It’s no secret that opposition to these projects has been the loudest voice in the room. And while everyone has a right to their opinion, volume doesn’t equal truth… Cobia Solar can generate millions in local taxes, which could help offset almost $2M in state cuts to Decatur County and Greensburg schools that SB1 brings.”"
Neutral_28,4,9905166749521154,1.0,"Federal energy tax credits are creating good-paying jobs in Wisconsin, but now they are at risk in Congress. We need to protect the investments we've made in Wisconsin workers."
Neutral_28,5,1294385191571061,1.0,OUC MARATHON SPREE SPENDING LEADS TO HIGHER BILLS!
Neutral_29,1,1670314393632969,1.0,"“We’ve got what it takes to farm seafood right here,” says CSA member Scott Hickman, a fisherman with over 30 years of experience. He knows wild caught fisheries and aquaculture are complementary as long as we do it right. That means supporting the MARA Act to reduce reliance on imports and enhance food security. #MARAAct,“We’ve got what it takes to farm seafood right here,” says CSA member Scott Hickman, a fisherman with over 30 years of experience. He knows wild caught fisheries and aquaculture are complementary as long as we do it right. That means supporting the MARA Act to reduce reliance on imports and enhance food security. #MARAAct"
Neutral_29,2,3102379303263261,1.0,"Our members come from diverse backgrounds and perspectives, but now they are speaking as one. They are saying “Support sustainable seafood. Support the MARA Act.” Chef Barton Seaver, Kira Smiley of Tidal, and Capt. Scott Hickman are just a few of the CSA voices in a chorus of support for a sustainable future for open ocean aquaculture,Our members come from diverse backgrounds and perspectives, but now they are speaking as one. They are saying “Support sustainable seafood. Support the MARA Act.” Chef Barton Seaver, Kira Smiley of Tidal, and Capt. Scott Hickman are just a few of the CSA voices in a chorus of support for a sustainable future for open ocean aquaculture,Our members come from diverse backgrounds and perspectives, but now they are speaking as one. They are saying “Support sustainable seafood. Support the MARA Act.” Chef Barton Seaver, Kira Smiley of Tidal, and Capt. Scott Hickman are just a few of the CSA voices in a chorus of support for a sustainable future for open ocean aquaculture"
Neutral_29,3,1301378514210240,1.0,"Trollers work hard in this sustainable, small-boat, hook and line Southeast Alaska fishery, frequently running boats either by themselves or with a very small crew. Now, a new film showcasing troller Kat Murphy brings the viewers on board. “I wanted more people to know what it is we commercial fishermen do out there,"" Murphy said in the film's press release. The filmmakers followed her for a year. ""We fish in all types of weather, high winds and seas, rough conditions, and long days, where the sunrises and sunsets seem to blur together into one endless day. Some years, not even getting paid enough to justify going out to sea, and yet we go, year-after-year. Why do we do this to ourselves?!…because we love it, because we are responsible for feeding people. We all take pride in respecting these fish and this resource, and I will continue to share my story, and really the story of many fishermen's lives with the public. Who is catching your protein, what people are truly paying for, and hoping people continue to see the value in that.” 🐟 🙌 Learn more about the film, including future screening events, here: www.upstreamgrace.com"
Neutral_29,4,1136245994537251,1.0,"At Henry & Lisa's, we’re your trusted source for the healthiest sustainable seafood! 🌊🐟 Since 1999, our premium tinned fish supports local economies and reduces our carbon footprint. Your purchase helps protect our oceans! 🌍💙"
Neutral_29,5,bafyreicnlclkkas3b2v6ualqpaps75g27kdexa2fvsvudgoieg2mzg4k2u,1.0,"Aquaculture has been promoted as a sustainable way to meet the protein needs of a growing population, but unless done right, it's an ecological and social disaster. Learn more about the pitfalls of aquaculture in our co-published article with The Bittman Project: bittmanproject.com/is-aquacultu..."
Neutral_3,1,1161043065116689,1.0,"@liquiddeath marketing is top tier⁠ ⁠ What if there were AI smart avatars to accompany brand marketing strategy that people could interact with and ask direct questions regarding the company and products 🤔⁠ ⁠ .. Also, this smart avatar calling me ""human"" is hilarious. #Augmentedreality #versatiletech #mixedreality #ar #digitalart #innovation #smartavatar #aiavatar"
Neutral_3,2,1430103311492398,1.0,"Ninety percent of leaders are already investing in Generative AI in some way, but there's a common challenge: How can you objectively measure whether an LLM's output is actually ""good enough""?"
Neutral_3,3,1957851454662980,1.0,"🌍🤖 AI: Shaping the Future of Our World! 🤖🌍 Hello everyone! 🌟 AI is revolutionizing every aspect of our lives, making the world smarter and more efficient. Here’s how AI is impacting various fields globally: Healthcare: AI is transforming diagnostics, personalized treatment plans, and even surgical procedures, improving patient outcomes and saving lives. Education: From intelligent tutoring systems to personalized learning experiences, AI is making education more accessible and effective for everyone. Business: Companies are using AI to analyze data, predict trends, and automate processes, leading to smarter decision-making and increased productivity. Environment: AI helps monitor and combat climate change by optimizing energy use, tracking deforestation, and predicting natural disasters. Transportation: Self-driving cars and AI-driven traffic management systems are making transportation safer, more efficient, and eco-friendly. Join the AI revolution and explore how it can enhance our world! #AI #FutureTech #Innovation #SmartWorld #AIRevolution"
Neutral_3,4,1071312941633821,1.0,"""Data is the fuel of AI. But to have data, you need connectivity."" But what if we use AI to bridge the digital divide?🌍 In this exclusive interview from the #AIforGood Summit, Tony Maciulis talks to Frederic Werner of ITU about the future of AI and inclusion. #GlobalStage"
Neutral_3,5,1104944631412774,1.0,"On January 20, “Exec. Order 14110” is expected to be overturned unleashing the true power of ARTIFICIAL SUPERINTELLIGENCE. 40-year tech veteran James Altucher predicts this will trigger the second wave of the AI bull market. Find out how you can set yourself up BEFORE January 20"
Neutral_30,1,1219090843035710,1.0,"Earlier this year, Dr. Bronner’s announced that we will not renew our B Corp Certification when it expires later this year. This news followed a multi-year campaign by Dr. Bronner’s and many other companies calling on B Lab to meaningfully improve the B Corp standard. B Lab recently released a revision of the B Corp standard. Our leadership reviewed the more-than-1,000-page document extensively. While we believe that there are many improvements over the previous version, unfortunately, our primary concerns remain: 1. The new standard fails to require that large multinational corporations obtain third-party certification of their agricultural supply chains 2. The new standard also fails to implement a tiered system, including tiered marketing, that differentiates high-scoring B Corps from those early in their improvement journey Dr. Bronner’s cares deeply about using business as a force for good, and we’re dedicated to supporting the movement to create a more ethical economy. We urge B Lab to continue to improve the B Corp standard and encourage our friends and allies who remain B Corp Certified to continue to push for improvement from within. We will continue to fight for the day w …"
Neutral_30,2,bafyreie6iw6rpvi2f65unm3pixqhx3j6ic57traxy77mucrzfjkmmmje2e,1.0,I completely agree that it isn’t going anywhere as a technology but I do think that there’s going to be a massive collapse at some point because the business model of these companies just isn’t sustainable.
Neutral_30,3,bafyreibwdxet7o5fnvdrpunx53c3idvdbycl5uxybliq6qvskitv5al5ja,1.0,"Pocket is shutting down, so of course people recommend alternatives. But what do you think is likely going to happen to all those other services sooner or later? Some things are personally valuable but hard to make work as a sustainable business."
Neutral_30,4,bafyreibjr2t3e57aadmyjdty4xzyxmbzuawwzumc3joo47jn3k5ea43oca,1.0,We'll see if Embracer is going for a sustainable buisness model this time or if they're going to try for buyout 2.0 I think in this climate of massive restructuring & studio closeouts they have no choice but to buckle down & grow the business & see what the future brings before considering a buyout
Neutral_30,5,bafyreicvxg3kmogda2bmddsmefihj7cu27djkdiseafmudm24yuihdwksi,1.0,"With all this, you can: • Lower customer acquisition costs • Accelerated user acquisition • Sustainable growth model"
Neutral_31,1,1113071714071972,1.0,"The loss of federal funding for public media is a serious setback to the journalism, education, and storytelling that define Cascade PBS. Yet in this moment, our community has shown up powerfully. Thousands of supporters made clear that public media is not a luxury, it’s essential. That support is deeply meaningful and fuels our determination. Cascade PBS is not going away. But without federal support, we must chart a new, sustainable path. This work has already begun, and we’ll share more in the weeks ahead. Cascade PBS belongs to our community — and we thank you for standing with us. cascadepbs.org/donate"
Neutral_31,2,bafyreid43jvexfwd7rli5buwyaxqgdwhqs5u6potu77guwyl4gsb4acgwi,1.0,"Journalism survives on community trust and sustainable revenue. Increasingly, large organizations are trying to sacrifice the former for the latter.”"
Neutral_31,3,bafyreiczz5oe46aqvcavvv3qvxauvgurqijf77qdmbfhqlfx3hiv7om7la,1.0,Exactly. I've got a bunch of subscriptions and I don't want any more. This method does not seem sustainable. The writers' messages are not getting out.
Neutral_31,4,bafyreiatc477bu6gijwcx4uuoag5w2ogglpywbtngyseba46jdrxvfkn2m,1.0,"The final post on the LMA blog was published on December 1, 2015, and the Lost Media Wiki (as a collaborative platform) became a major resource for lost content. It gained traction through influencers. They make it more sustainable than the LMA blog."
Neutral_31,5,bafyreifenjknhdlfiq4e42cjocnjs4aq6w5airzikzhd4a7ajs6f5pxpqi,1.0,Paywalls are just a side effect. No one has ever figured out how to make the economics of 24/7 straight TV news sustainable. Failed experiment.
Neutral_32,1,1151803220124119,1.0,"RFK Jr. is making America sicker. More outbreaks. Higher costs. Dangerous lies. This is what happens when conspiracies guide policy.,RFK Jr. is making America sicker. More outbreaks. Higher costs. Dangerous lies. This is what happens when conspiracies guide policy.,RFK Jr. is making America sicker. More outbreaks. Higher costs. Dangerous lies. This is what happens when conspiracies guide policy.,RFK Jr. is making America sicker. More outbreaks. Higher costs. Dangerous lies. This is what happens when conspiracies guide policy."
Neutral_32,2,1077671437899427,1.0,"You trust your pediatrician to help keep your kids healthy, but RFK Jr. is interfering. By spreading junk science and politicizing government health care agencies, his leadership makes our children less safe. Tell Congress to protect our kids."
Neutral_32,3,1113427194265921,1.0,Yesterday we moved on to the dysgenic portion of the program with Donald Trump and Robert F. Kennedy Jr.’s press conference on autism where the MAGA/MAHA nexus made it clear that they view autistic people as mistakes; unfortunate victims of weak mothers who must be “cured.”
Neutral_32,4,583081201461284,1.0,"RFK Jr. has ordered the FDA to consider nationwide restrictions on mifepristone, an abortion pill that is safer than Tylenol, citing junk science and fringe conspiracy theories. Fight back!"
Neutral_32,5,1178117897469499,1.0,"🧪 This week’s new distraction (still no Epstein files?) is actually an old one. The claim that acetaminophen (Tylenol™) causes autism has been floating around for decades—and it’s just as much junk science now as it was then. As a father of an autistic child, who is now an adult, I pored over the medical literature. What I found is clear: autism has a strong genetic basis. Most of us likely carry at least one of the potential genes, and environmental triggers may play a role—but acetaminophen isn’t one of them. This drug has been the go-to pain reliever for pregnant women since the 1960s. So if it were the cause, why did autism diagnoses spike in the 1990s and 2000s? The timeline doesn’t add up. And when researchers control for sibling differences—where a mother used acetaminophen during one pregnancy but not another—the autism rates are the same. That points to family factors, not medication. But that won’t stop Robert Kennedy Jr. from pushing anti-science narratives. Under his leadership, HHS is gutting real research in favor of conspiracy theories and fearmongering. Our current senators won’t stand up to this. I will. We need rational voices in Washington—leaders who will fight  …"
Neutral_33,1,1377017409957718,1.0,"🚨 The Supreme Court Might Bring Back CONVERSION THERAPY?! 🚨 The harmful, debunked practice that falsely claims it can change someone’s sexual orientation or gender identity is under threat of making a comeback because the Supreme Court just agreed to hear a case that could overturn state bans. 📢 Every major mental health organization has condemned conversion therapy as junk science that leads to higher rates of depression, anxiety, and even suicidal ideation. With a Master’s in Psychology specializing in gender & sexual fluidity and graduate certificate in marriage and family therapy, Kyle can tell you firsthand: this is NOT therapy. This is harm. Why would we bring back something that has been PROVEN to hurt people? Sound off in the comments 👇 #lgbtq #conversiontherapy #TransRightsAreHumanRights #transrights #equality"
Neutral_33,2,4056857214551451,1.0,"For the second year in a row, the Michigan Supreme Court is named among the worst Judicial Hellholes® in the nation, taking the No. 8 spot. The court's mixed signals on junk science, expanded premises liability, and increased workplace liability have created a troubling legal landscape. These issues could lead to a surge in lawsuits and drive-up small business costs. Learn more about what can be done to reform Michigan's legal system."
Neutral_33,3,1978248455908097,1.0,"BREAKING NEWS: The Minnesota Supreme Court has DENIED U.S. Steel's petition for review of the Minnesota Court of Appeals' decision on Hay Lake! On March 31, 2025, the Court of Appeals issued an unanimous decision affirming the Minnesota Pollution Control Agency (MPCA)'s decision to deny U.S. Steel a ""site-specific"" standard that would have been nearly 800% less stringent than Minnesota's wild rice sulfate standard of 10 parts per million. The Minnesota Supreme Court's decision today, along with the Court of Appeals' decision, affirms that the MPCA is empowered to regulate pollution and protect wild rice. It's a great feeling for WaterLegacy to stand with the MPCA through this process and share in these back-to-back victories to protect wild rice and clean water!"
Neutral_33,4,545106861584484,1.0,"To read this post with all the historical links, pics, and video, please 1. go to the blog on our website, 2. sign up to get on our mailing list by going to our website. Title: Minocqua Brewing Company Owner Kirk Bangstad Arrested for Criminal Defamation Subtitle: The politics of retribution, foreshadowed by Trump himself, have already begun in Northern Wisconsin “Been practicing criminal defense in Northwestern Wisconsin for 39 years. Never saw this charged once. Not one time.” 942.01 Defamation. (1) Whoever with intent to defame communicates any defamatory matter to a 3rd person without the consent of the person defamed is guilty of a Class A misdemeanor."" --Lauriethelawyer (from a post in Threads) That’s ridiculous! As a retired cop, I’d NEVER make a custody arrest on something like this when an official summons, based on actual probable cause, could be issued. The officer should have seen something fishy was going on, and had the guts to say no. It’s not like you’re hiding or anything…. --Sarah Petzold, Retired Wisconsin Police Officer (from a post on Facebook) Hi Everyone, This is Kirk Bangstad, owner of the Minocqua Brewing Company, and I am writing to you this morning from m …"
Neutral_33,5,750549366834225,1.0,This week the Supreme Court hears two cases that could upend federal regulations designed to protect us. Big corporations are salivating for a ruling that goes their way. Here’s what you need to know.
Neutral_34,1,8612843228760077,1.0,MRC's Brent Bozell breaks down how David Muir & Linsey Davis's obvious bias during the debate shows exactly why we must fight the leftist media. Podcast Version: https://www.podomatic.com/podcasts/ericscheiner4podcast/episodes/2024-09-11T14_36_32-07_00
