cluster_id,topk_rank,cid,cluster_prob,text
Pro-Energy_51,1,2090691431435505,1.0,"In an ironic twist, drilling has declined under Trump's ""Drill, Baby Drill"" President Trump’s “drill, baby, drill!” agenda is running up against the “wait, baby, wait,” caution of oil executives who are hitting the brakes because of a slumping economy caused by Trump’s tariffs, according to energy industry experts. Despite recent announcements that the Trump Administration will accelerate environmental reviews for energy projects, drilling in the U.S. is down slightly so far under Trump, according to a recent report by the Energy Information Administration. The number of active drilling rigs in the U.S. is down about 4 percent in the first quarter of the year, compared to the first quarter of 2024 under former President Joe Biden. The number of wells drilled and wells completed—meaning oil and gas have begun flowing—are both down 2 percent, according to the report. The price of gasoline at the pump also has risen since Trump took office, averaging about $3.17 per gallon in April compared to $3.07 in January and $3.05 in November, according to federal data. “I’d say it’s a ‘drill baby drill’ boom that is not coming to fruition,” said Anthony Kovscek, professor of energy science and  …"
Pro-Energy_51,2,bafyreid22j2xz2jw47ohseoqhu37qc56oxoeyh4rvau7dj2wraorx3grci,1.0,"I noticed significantly higher gas prices today - around 30 cents. Are we drilling, baby?"
Pro-Energy_51,3,bafyreibbyghg6cqyejy27aa6vsfwrrc3noszoxcxmq7v4un5hqyhdlbzti,1.0,"Yeah, and also, I think people forget that oil companies assess the cost in inputs versus outputs just like any other company does. Tariffs will absolutely have an effect on whether drilling in marginal areas is worthwhile, because it will raise equipment costs."
Pro-Energy_51,4,bafyreihm7g6ybvcn2efbscqzaucpsefajbxpb5f5xgxq42y5ji4mwmm4ti,1.0,"The EIA US crude oil production forecast fell slightly from 13.42 mil b/d to 13.37 mil b/d in 2025, with falling prices expected to reduce drilling activity."
Pro-Energy_51,5,bafyreifz4qeek4cxetvitlqzt7zd2duxqkmoyyfm4vyufeqn3csagtyyeq,1.0,Oil producers need the price of oil to be over $62 a barrel to make money. The current price is about $68 a barrel. You can chant Drill Baby Drill all you want. Nobody is drilling anything if they can't make money at it.
Pro-Energy_54,1,1224652649399599,1.0,"Since returning to office, the Trump administration has launched a full-scale assault on our environment. At NRDC, we knew this moment would come. And thanks to the support of our members, we were ready. Every motion we file. Every protection we defend. Every win we secure — it's thanks to you. This is your support in action: read more about the status of our pending lawsuits that aim to defend $5B in EV funding and stop offshore drilling."
Pro-Energy_54,2,1149404279736674,1.0,"We’re suing. Earthjustice filed the first major environmental lawsuit against the new Trump administration. President Trump is attempting to illegally open up protected public waters to oil drilling. This move threatens the public health of millions of people who live in coastal communities, economic resilience, and vital ecosystems."
Pro-Energy_54,3,612960944758740,1.0,"In 2017,Trump signed an executive order, trying to overturn an existing ban on oil and gas leases in the Arctic and Atlantic oceans. NRDC filed a lawsuit on behalf of a coalition of Indigenous and environmental groups. And the court ruled that the Trump administration’s action was illegal. This was a huge win for our oceans and marine life, which are vital to the health of our planet. We’re prepared to do it again but can’t do it alone. Please make a donation today to help defend our planet. All gifts are 100% tax deductible."
Pro-Energy_54,4,2319476911752371,1.0,"Today, we filed the first environmental lawsuit against the new Trump administration. There will be more to come. Amid a barrage of anti-environment actions on his first day in office, President Trump issued an order to revoke former president Biden’s protection of millions of acres of ocean from future oil and gas drilling. We’re challenging President Trump’s illegal attempt to sell our public waters to the oil and gas industry."
Pro-Energy_54,5,1469493704341451,1.0,"The Trump administration is recklessly stripping environmental protections, even opening up the Atlantic to oil and gas drilling. Our legal team has been fighting tooth and nail to stop the administration in its tracks, but this work is costly. Will you chip in today to our legal defense fund and help ensure we can keep up the fight to the end?"
Pro-Energy_57,1,1067878895327165,1.0,Public lands belong to all of us–not oil and gas companies. But President Trump’s fossil fuel agenda is putting them up for grabs. Wild places need champions. Will you be one of them? Start a monthly donation to protect our public lands…before it’s too late.
Pro-Energy_57,2,652388267505706,1.0,"Our latest report found that as of January 2025, more than 81% of all BLM-administered lands in the Western United States remain open to oil and gas leasing. This means only 19% of those lands are off limits to the oil and gas industry. This new report comes as the Trump administration and their allies in Congress are trying to remove any barriers to oil and gas drilling on public lands. Most concerning is legislation from Sen. Steve Daines (R-MT) that would mandate that all 200 million+ acres of public lands are offered for lease to oil and gas companies on a quarterly basis. Take action: https://oilandgasreformnow.org/take-action/"
Pro-Energy_57,3,652426970689272,1.0,"President Trump’s administration issued several orders detailing a destructive agenda for Alaska and its communities. The orders are aimed at dismantling public land protections and other critical environmental safeguards to increase fossil fuel drilling, logging, mining, roadbuilding and other extractive ventures throughout Alaska. The goal of the Trump administration is to undo as many environmental protections enacted by President Biden and his administration as possible. This includes an attempt to open the Arctic National Wildlife Refuge to oil-and-gas drilling. Drilling in this cherished landscape would be dangerous for the climate, dismissive of Indigenous communities who have fought to protect it, and devastating to wildlife. Earthjustice will continue to work with clients and partners to protect Alaska’s public lands and hasten the clean energy transition to build a vibrant and thriving state."
Pro-Energy_57,4,1582320942491514,1.0,"Last week, President-elect Donald Trump announced North Dakota Governor Doug Burgum to lead the Department of the Interior. With strong ties to the fossil fuel industry, how can Burgum be entrusted to protect federal lands and natural resources when he'll be expected to lead the administration's plans to expand oil and gas drilling on public lands? With more than 200 lawyers, Earthjustice stands ready to go to court and protect our wildlands and water from extractive industries and safeguard the interests of Tribal communities. Read about the ramifications of this decision."
Pro-Energy_57,5,1425268595354249,1.0,"BREAKING NEWS: Under the influence of Trump’s energy dominance agenda, the budget bill has opened 200+ million acres of public lands to oil and gas drilling. We will not sit by while our nation’s precious wildlands are gutted. Donate today to help us FIGHT BACK and defend the public lands and waters that communities and wildlife depend on!"
Pro-Energy_58,1,2308370322920214,1.0,"America’s Arctic is not for sale. 13 million acres of Arctic wilderness in Alaska is at risk of being opened for oil and gas drilling. Repealing this regulation will harm wildlife, local communities, and the global climate just to increase profits for the multibillion dollar fossil fuel industry. Tell Trump’s Department of Interior NO to this harmful repeal by writing a public comment by August 4th. Credit @eco_og #StopTheArcticSellOff"
Pro-Energy_58,2,3084081398411117,1.0,✍️ SIGN NOW: The Arctic is warming 4x faster than anywhere else on Earth – and the Trump administration just gave fossil fuel companies the green light to drill across its fragile wilderness. What will we tell future generations if we let oil companies destroy this ancient natural treasure where polar bears roam and caribou have migrated for millennia? It’s up to us to speak up and defend the Arctic Refuge. Take action now >>
Pro-Energy_58,3,390434614103595,1.0,"🚨Take action by September 16 to defend polar bears, caribou, birds, and public lands by telling our leaders that we want to #ProtectTheArctic. Urge the Bureau of Land Management to stand up to Big Oil and Gas and deliver the strongest possible protections for the Western Arctic."
Pro-Energy_58,4,1608754460037338,1.0,⏰ 10X Match Offer Ends December 31: 23 million acres of fragile wildlife habitat in the Arctic is at risk. Help keep the oil and gas industry off of vital public lands. Donate to The Wilderness Society now ➡️
Pro-Energy_58,5,385243387754290,1.0,"The Western Arctic has some of the most pristine wildlands in the U.S., where several species—spanning from beluga whales to caribou to even polar bears—rely on the rich resources from this area for their survival. It’s a vast ecological treasure that’s also home to dozens of Indigenous communities. In a recent victory, the Biden administration put 10 million acres off-limits to oil and gas leasing across the Western Arctic. However, the work does not stop there. The administration will be accepting public comments on a new plan—one that will aim to protect even more Arctic lands from the exploitative and dangerous practices of the oil industry. Help protect the Arctic: https://action.nrdc.org/letter/3235-special-areas-061624?initms=FBONASAPPETC30624&ms=FBONASAPPETC30624&utm_medium=social&utm_source=facebook&utm_campaign=federal PHOTOS: 1. Beluga whale - Steven J. Kazlowski/Alamy 2. Colville River - Joel Sartore/Alamy 3. Teshekpuk caribou - Bob Wick/Bureau of Land Management 4. Teshekpuk Lake - Paul Andrew Lawrence 5. Semipalmated plover - Mark Newman/Getty Images 6. Polar bear - Cheryl Strahl Photography, CC BY-NC 4.0"
Pro-Energy_8,1,497406949763139,1.0,We simply cannot allow Comrade Kamala ever to be President she is utterly despicable and dangerous. Choose Liberty Vote @[100064381164299:2048:Donald Trump For President]
Pro-Energy_8,2,1878934872592405,1.0,"Kamala Harris is Weak, Failed, and Dangerously Liberal Not only does Kamala Harris own the weakness, failure, and chaos of the Harris-Biden administration, but she is so radical that she makes “the Squad” look like moderates. She wants to abolish our borders, let criminals control our streets, surrender our communities to cartels and a plague of fentanyl, wage war on American energy, and destroy the American Dream. Learn more about her radical policies https://kamala2024policies.com/"
Pro-Energy_8,3,1627921801152792,1.0,"Kamala Harris’ extreme agenda will hurt Pennsylvania, costing us jobs and forever changing our way of life."
Pro-Energy_8,4,3415867272054414,1.0,"🚨 Sherrod Brown backs Kamala Harris, a California Liberal pushing a far-left agenda. Help deliver a landslide victory for America – lock in your vote for Bernie Moreno TODAY! >> SkipTheLineOH.Vote"
Pro-Energy_8,5,1069673078087444,1.0,"Kamala Harris, how can you be an ally of Israel but not its leader, prime minister Netanyahu ? If you support the state of Israel & its people, you should also support their democratically elected Prime Minister elected by “the people” ! How can you be so hypocritical & foolish ? There is not one domestic or foreign policy matter that you don’t get wrong ! You’re a charlatan that changes positions depending on polls & your personal gain. You’re not for fracking , but then you are for fracking. You’re for price controls, then you’re not. You’re not for the wall on the border but then you are. You’re for law & order yet You’re for defunding the police but then you’re not ! You’re for tax increases then you’re not ! You’re for Israel but not for Netanyahu ! You’re for arming Ukraine to fight Russia but not to win the war. You’re for punishing the Islamic Republic of Iran but not for removing its terrorist leadership & freeing the Iranian people & the world including Israel & the U. S. from its threat & terror! You’re for letting criminals out without bail but you’re now for law & order ! You’re for getting elected as President & fixing things on day one, but you’ve been in charge with …"
