cid,text,claim,stance,cluster_id,cluster_prob
1055535819992462,"Who benefits from renewable energy projects? Anyone who uses the roads, for one. 🚧 EDPR NA projects typically enter Road Use Agreements with local jurisdictions, so we leave conditions the same as (often even better) than we found them once construction concludes.",Claim,Pro-Climate,Pro-Climate_137,1.0
1514338833069605,"Countywide zoning would impact every property owner, regulating nearly everything you do on your own land — barns, sheds, driveways, even family events. Read our alternative - a plan proposed to county commissioners to regulate Rainbow Springs Solar, and leave the rest of the county free: https://bit.ly/solar-commitment",Claim,Pro-Energy,Pro-Energy_33,0.84658282995224
1107460541356924,"Landowners here in the Lone Star State and beyond are choosing renewable energy projects to secure the future and legacy of their land — on their own terms. ☀️🌬️ Participating in a project generates extra income for landowners, maximizes the property’s potential, and allows farmland to rest while projects contribute revenue to host communities, boosting local tax bases and supporting improvements to schools, roads, and other vital public services. We’re proud to work with landowners across America to preserve their family properties for generations to come. 🤝",Claim,Pro-Energy,Pro-Energy_33,0.8596676588058472
1100756428376658,"Tell local officials that you want to see the benefits of Burr Oak Solar, including: ✅ A more stable electric grid ✅ Growth of locally produced, sustainable power ✅ Over 700 local jobs created in the growing renewable energy industry Thank you for signing in support TODAY!",Claim,Pro-Climate,Pro-Climate_138,0.7748017907142639
1100196598394955,"Follower spotlight 🌟 Kay Y. stands with farmers who lease land for wind and solar to give them a dependable income that stabilizes the natural ups and downs of agriculture. Thanks for supporting property rights and long-term predictability for farming families, Kay!",Claim,Pro-Energy,Pro-Energy_33,1.0
811090654922157,"Agriculture is rooted in tradition, but farmers know it depends on innovation. A stable, consistent, drought-proof income from a wind or solar project helps keep family farms and ranches alive – and thriving. 🌱",Claim,Pro-Climate,Pro-Climate_143,0.596986711025238
1453068472668404,"Do you know why energy from the sun is so important? 🌞 It’s not just bright and warm, it’s a powerful source that can help us power our world while keeping the planet clean. That’s why solar panels are a key part of SMUD’s 2030 Zero Carbon Plan, turning sunlight into electricity that fuels our community every day. Check out our latest video to see how solar energy is making a difference! #SolarPower #CleanEnergy #ZeroCarbon",Claim,Pro-Climate,Pro-Climate_136,0.870472252368927
1957958115061463,"Fun fact: Iowa is #1 in the country for wind energy generation per capita. That means clean energy is powering our homes AND attracting new businesses that want reliable, affordable electricity. Renewable energy = economic growth + Iowa pride.",Claim,Pro-Energy,Pro-Energy_38,1.0
1955652501854487,"Renewable power is key part of reliability in the UP. Read more about how there are even more opportunities for a cleaner, more reliable, grid!",Claim,Pro-Climate,Pro-Climate_129,1.0
782136840950674,Solar panels are one of the most resilient energy technologies. 🌦️,Claim,Pro-Climate,Pro-Climate_136,1.0
1106769878093263,"Revenue from Uplands Wind project will go directly back into funding for local emergency services, roads, and infrastructure. By supporting wind energy, you’re directly investing in the future of the local community. Do you support renewable energy in Wisconsin? Tell us why in the comments below � #PatternEnergy #UplandsWind #WindEnergy #PoweringTheFuture #SustainableEnergy #WindEnergySupporter",Claim,Pro-Climate,Pro-Climate_141,0.8453394770622253
1442744366769011,Diversifying Wyoming's economy with renewable energy and technology helps to balance city budgets. Learn more: https://m.youtube.com/watch?v=PPmrXXFLVMA,Claim,Pro-Climate,Pro-Climate_137,0.9442786574363708
700033473062553,"Farmers, like Frank, want to keep the farm in the family. They’re turning to energy solutions like solar. It’s abundant and truly renewable! Let’s support solar and energy policies that bring down costs for all.,Farmers, like Frank, want to keep the farm in the family. They’re turning to energy solutions like solar. It’s abundant and truly renewable! Let’s support solar and energy policies that bring down costs for all.,Farmers, like Frank, want to keep the farm in the family. They’re turning to energy solutions like solar. It’s abundant and truly renewable! Let’s support solar and energy policies that bring down costs for all.,Farmers, like Frank, want to keep the farm in the family. They’re turning to energy solutions like solar. It’s abundant and truly renewable! Let’s support solar and energy policies that bring down costs for all.",Claim,Pro-Energy,Pro-Energy_33,1.0
3000548323451571,"Did you know dozens of Iowa schools are turning to solar panels to save money? Those savings mean school districts can divert dollars to classrooms, teachers, and students. Renewable energy isn’t just good for the planet, it’s good for our kids’ education, too! 🎒✏️",Claim,Pro-Climate,Pro-Climate_138,0.5194822549819946
24730295513274045,"Before saying yes to wind energy, Patti Shinn did her homework.🧐📚She discovered how a nearby township saw boosts in property values and community benefits.🏘️ Check out what she discovered:",Claim,Pro-Climate,Pro-Climate_141,0.8337537050247192
1526737815186522,"Storage is the best way to turn renewable power into anytime power. Batteries are made here in the mitten and key part of a reliable, cleaner grid.",Claim,Pro-Climate,Pro-Climate_128,0.4736599624156952
1170313621599635,"✅ Success Story: @primergy_solar’s Pitkin County Solar Project The shift of a community’s mindset to saying “Yes, In My Backyard” is what helped a mountain community get their solar project across the finish line—proving that clean energy is not only possible, but transformative. When misinformation threatened progress, local voices—including POW Ski Alliance Member Chris Davenport—stepped up to deliver facts over false claims and successfully helped the original opponents of the solar project better understand the benefits—many of which now fully support the clean energy transition in the Roaring Fork Valley. Highlights of the Pitkin County Solar Project include: ⚡️5 MWac of solar, generating enough electricity to power up to 900 homes annually ⚡️Built on brownfield: underutilized land is reused while reducing environmental impact ⚡️Provides grid resilience in the event of an emergency ⚡️Powering @holycrossenergy to achieve 100% renewable energy goals Want to see your community’s clean energy transition succeed? We’ve put together a toolkit that will help you cut through misinformation, update outdated policies, and get real projects across the finish line. Link in bio. 🎥: oneill_ …",Claim,Pro-Climate,Pro-Climate_138,0.7951604723930359
1088717623433241,"🌎 Our geothermal system is saving energy and cutting costs! Since installing our geothermal heating and cooling system in 2023, we’ve cut our average monthly energy use by 57%, eliminated natural gas entirely, and lowered energy costs by 26% — all while reducing greenhouse gas emissions. This project is helping us lead the way on sustainability in our region, showing how renewable energy can create lasting benefits for both people and the planet. Visit wcif.org/blog/environment/geothermal-system/ to learn more about our geothermal project!",Claim,Pro-Climate,Pro-Climate_60,1.0
1496797431460878,"The Trump administration is doing everything they can to move us back to dirty, smog-forming, health-harming energy. But the science speaks for itself, and clean energy has already been proven to work and save households money. Take action and sign our clean power pledge today!",Claim,Pro-Climate,Pro-Climate_70,0.9423572421073914
3068222966717646,"The heat beneath our feet is part of the island’s heartbeat clean, renewable, and constant. While oil pollutes our air and drains our wallets, geothermal power preserves our land and lowers our bills. This isn’t about fear. It’s about respect. Respect for our culture, our ʻāina, and our future. 🔥 Stand for clean, local energy. Share the truth about geothermal.",Claim,Pro-Climate,Pro-Climate_60,1.0
678540282018560,"Jerry Jim, a Navajo farmer, sees solar energy as more than just power, it’s an opportunity. See his story below. ⬇️ ""As a Navajo farmer, veteran, and IT professional, I have a deep connection to the land and a strong belief in the importance of protecting it. My father taught me traditional Navajo farming practices, emphasizing respecting the earth and effectively utilizing its resources, such as water and sunlight. Today, I continue to farm, growing crops like corn and watermelon to sustain both myself and my community. Access to land, water, and farming is crucial for Native sovereignty, and I advocate for increased opportunities in these areas. I am a strong supporter of renewable energy. The ability to generate electricity offers both independence and economic benefits. Solar energy projects can potentially create jobs for Native youth and stimulate economic development within the broader community."" -Jerry Jim, Navajo Farmer",Claim,Pro-Climate,Pro-Climate_143,0.5618607401847839
614804088062038,"Earlier this year, we caught up with Tom Kovalak from Niles, Michigan, to hear about his journey back to farming and his belief that landowners should have the right to explore all uses of their land, including renewable energy. Take a moment to hear his perspective.👇 ""I have spent the majority of my life in rural or suburban settings. Once I left Cassopolis in the mid-80’s, my lifelong goal was to eventually get back to farming. Now that I have a small farm, plan on making the most of his 20 acres, raising grass-fed beef and growing hay to feed them in the winter. I also believe that rural landowners should have the right and get a good understanding of renewable energy options. Owning an asset like land is such a blessing and there are so many uses land ownership offers. Crops, livestock, hunting, recreation, tourism, and even renewable energy like wind turbines and solar panels should all be available for landowners."" -Tom Kovalak - Niles, Michigan.",Claim,Pro-Climate,Pro-Climate_143,0.5618607401847839
655192717604327,Empowering communities and protecting wildlife habitats—see how solar energy lights the way to a sustainable future.,Claim,Pro-Climate,Pro-Climate_143,0.6791356205940247
1288242719668699,"“People that’s new to this, they need to really talk to people that have had experience in doing this. It’s all pretty positive.” - Larry K., landowner and retired farmer Take it from those who know firsthand: when a renewable energy project comes to town, it’s a win for farmers, landowners, and community members.",Claim,Pro-Climate,Pro-Climate_142,0.8713644742965698
1067765342217629,"Our Mission Farm-to-Power (FTP) is a nonpartisan, not-for-profit 501(c)(3) advocacy platform born of the great need to provide balance in the dialogue around the impact of clean energy infrastructure in rural, agriculturally based communities. FTP’s mission is to work in collaboration with agricultural organizations and farming and ranching communities to identify and then target areas where there is the most significant risk of misinformation, opposition messaging, and inaccurate data, driving decisions around the development of clean energy—including utility-scale wind and solar farms as well as the transmission infrastructure interconnecting these vital resources. We aim to develop a coalition of farmers, ranchers, and community stakeholders with agricultural backgrounds who are willing to take a stand to support renewable and transmission projects and use their voices and platforms to encourage others in agricultural communities or with agricultural backgrounds to do the same. The data is clear - above all other constituencies, communities trust farmers and ranchers the most when it comes to delivering fact-based information about renewables. FTP will work to identify and eleva …",Claim,Pro-Climate,Pro-Climate_142,1.0
2241968372902868,"Advanced reactors offer unprecedented versatility and efficiency, with some designs capable of operating almost entirely on recycled spent fuel. This multi-recycling approach significantly reduces waste and maximizes resource utilization. Learn more about nuclear energy in Virginia at https://energy.virginia.gov/renewable-energy/Nuclear.shtml",Claim,Pro-Climate,Pro-Climate_96,0.3083205819129944
1092488442302192,"Modern nuclear reactors aren't like those built 50 years ago. Newly developed passive safety systems, redundant cooling mechanisms, and enhanced control systems are designed to prevent and mitigate accidents before they escalate. Learn more at https://energy.virginia.gov/renewable-energy/nuclear.shtml",Claim,Pro-Climate,Pro-Climate_96,0.5318078398704529
1082488773834113,"🇺🇸 American energy powers American independence. Including energy from the Indiana sun in our diverse energy mix doesn't just make our grid more flexible – it also supports our farmers with consistent, drought-proof income that doesn’t depend on the fluctuating costs of seed, fertilizer, and other inputs.",Claim,Pro-Energy,Pro-Energy_41,1.0
1949866479150021,"☀️We had the chance to meet Lenny Schieffer and hear how his early commitment to renewable technology and positive experience with solar led him to believe Wisconsin farmers should embrace #SolarEnergy for the future. Check out Lenny’s experience.👇 ""I have beef cattle on about 18-20 acres of land in Dallas, Wisconsin. I was approached to build two different solar arrays on my property, and it has been a great experience. I have been interested in solar forever, as I try to be proactive for my grandchildren with new technologies. I've always been ahead of the curb on renewable technologies, because back in 1971 I was one of the first to use a digester to put methane back into the facility. We had a great experience with the solar installation; the people were very kind and they got it off the ground right away. There are other utility-scale projects going up near me that the opposition has been fighting it for years. However, it makes sense to me because we've been needing to rely upon energy from Southern Minnesota, and homegrown energy is common sense. A good friend of mine is signing on to one of these projects and it will be very beneficial to them. Other states, such as South D …",Claim,Pro-Energy,Pro-Energy_33,0.8538123965263367
741892058480253,"Charlie Chapman knows that for many farmers, renewable energy is about providing for their families and strengthening their communities. See why Charlie supports farmers who wish to host wind and solar energy: “Many farmers who have signed on to these leases have done their homework on the issue and are educated on the benefits and the overall opportunity costs. They have decided that this is what is best for them and their families, and I support their decision. Personally, I see this Renewable Energy project as Economic Development; it's a once-in-a-lifetime opportunity for counties like ours. It could bring millions of dollars into our local business and especially to our school, which could really use the money right now.” -Charlie Chapman, Indiana Landowner.",Claim,Pro-Energy,Pro-Energy_33,1.0
780613437632304,Let's overcome the feeling of embarrassment...let's phase out Iowa's coal power stations and transition to 100% renewable energy!,Claim,Pro-Climate,Pro-Climate_141,0.970465362071991
1281634246691652,"In the communities where we operate, wind and solar projects are important taxpayers that contribute invaluable funding to the local tax base. Watch:",Claim,Pro-Climate,Pro-Climate_138,0.5886634588241577
1665491554018639,"🌼🦋 When we develop a solar project, we work with local authorities to develop a comprehensive vegetation management plan that is compatible with the local ecosystem. In many cases – like on our Riverstart Solar Park in Randolph County – the mix includes native and naturalized vegetation, offering an ideal habitat for some types of small wildlife, like rabbits, birds, and butterflies. A gap at the bottom of project fences permits passage for smaller wildlife, and in combination with the right plant life, solar projects can be a great habitat option for wildlife since the land remains largely undisturbed for the decades the project is operational. Learn more about how solar development and wildlife conservation can work together with this fact sheet from the @[100064437983849:2048:American Clean Power Association]:",Claim,Pro-Climate,Pro-Climate_143,0.6791356205940247
1479228536432146,"Our kids and grandkids will have more opportunities in Iowa to launch their own careers thanks to renewables. A new report shows how wind, solar and battery storage projects are giving Iowa a leg-up in competing for business investment. And that just gives our kids even more reason to choose Iowa as a place where they can raise and support their own families.",Claim,Pro-Climate,Pro-Climate_141,1.0
759831933068098,"🌍 𝐅𝐢𝐠𝐡𝐭 𝐆𝐥𝐨𝐛𝐚𝐥 𝐖𝐚𝐫𝐦𝐢𝐧𝐠—𝐎𝐧𝐞 𝐒𝐭𝐞𝐩 𝐚𝐭 𝐚 𝐓𝐢𝐦𝐞 From clean energy to protecting wildlife, small actions make a big difference. 📘 A 𝐒𝐮𝐬𝐭𝐚𝐢𝐧𝐚𝐛𝐥𝐞 𝐖𝐨𝐫𝐥𝐝 𝐢𝐬 𝐨𝐧 𝐩𝐫𝐞-𝐥𝐚𝐮𝐧𝐜𝐡 𝐧𝐨𝐰. Be ready. Be the change. #ASustainableWorld #PreLaunch #EcoTips #ClimateAction #GreenLiving #SaveThePlanet #ComingSoon #RichardGerman",Claim,Pro-Climate,Pro-Climate_51,1.0
722006747276048,"We believe in the power of the wind to drive America towards energy independence. By investing in renewable energy sources, we're not only reducing our reliance on foreign energy but also creating hundreds of jobs and boosting the local economy. Join us in supporting a sustainable, energy-independent America. Have questions or comments? Send us a message or visit our website at UplandsWind.com. #PatternEnergy #UplandsWind #WindEnergy #EnergyIndependence #AmericanEnergy",Claim,Pro-Energy,Pro-Energy_41,1.0
1229840465135555,"Cathy Kulig, a farmer in Independence, Wisconsin, renewable energy is seen as a way to support the next generation of local farmers and her community. Take a look at her perspective on renewable energy: ""We are cash crops farmers and also have a chicken barn in Independence, Wisconsin. We are very supportive of renewable energy, both utility-scale wind and solar, despite the fact that a lot of people are against it around here. We have solar for our house, and would be interested in hosting a larger project on our land because of both our support for homegrown energy and the income that could be made from it. We are thinking about selling the land off to our kids, and it would be a great help to them. Renewable projects also bring in a lot of money to the towns. I just don't understand why people are against it. If I were approached, I would happily host either solar panels or wind turbines on my property."" -Cathy Kulig, Independence, Wisconsin.",Claim,Pro-Climate,Pro-Climate_142,0.929210901260376
4028677880721152,"Gov. Shapiro's Lightning Plan updates renewable energy standards while also promising rebates, incentives, and lower monthly bills for everyday Pennsylvanians. We break down all the ways the Lightning Plan could save you money—and when you can expect to see changes. 🔗: https://bit.ly/4kdLMHP",Claim,Pro-Climate,Pro-Climate_130,0.5906271934509277
732053016082746,"Renewable energy projects are energizing our rural economies! ⚡ By providing a new source of tax revenue, communities across the state can invest in local education, infrastructure upgrades, support for first responders, and more. Invenergy is also proud to partner with many local organizations to support causes close to the hearts of our host communities. How would your community benefit from additional funding?",Claim,Pro-Climate,Pro-Climate_137,1.0
957156189812223,We're so excited to see Nordex reopen their West Branch factory. Building the next generation of American energy independence starts right here in Iowa. Components from this facility will power Iowa and surrounding states for decades.,Claim,Pro-Energy,Pro-Energy_38,1.0
1100753488644684,"Farmers and landowners work tirelessly to take care of their land, and we are deeply respectful of that when a landowner chooses to lease part of it to one of our wind farms or solar parks. We’re committed to maintaining the land so it is ready to serve future generations. Learn more about our commitment to building trust and long-lasting relationships in the communities where we operate: bit.ly/4k6D8e9",Claim,Pro-Climate,Pro-Climate_143,0.5010814070701599
751349857402075,"We heard from a former farmer in Northeastern Kansas who shares how wind power once helped him on the farm and why he now supports large-scale solar as a practical way to support today’s farmers. Has wind or solar energy helped your farm? Let us know in the comments.☀️🍃💬 ""25 years ago I used to be a farmer in Northeastern Kansas; I had cattle, grew feed, oats, and soybeans. I relied on a wind generator to help me with pumping water from the aquifer and for charging electricity. Nowadays, rooftop solar costs too much, but you can still do the big solar projects, which work pretty great and I am a supporter of. I am a supporter of renewable energy not as a perfect alternative, but as a supplemental one that can help farmers like it helped me on my farming days."" -Anonymous.",Claim,Pro-Climate,Pro-Climate_142,0.9310213327407837
3926543150930598,"☀️ Allentown, let’s turn every roof into a power plant. Warehouses, schools, homes—even the newest big-box builds—could be cranking out clean energy and slashing bills if we embrace solar now. Local experts say the path is clear: secure funding, update codes, and guide residents instead of blocking progress. Ready for true energy independence in the Lehigh Valley? Share this and tag a neighbor who needs to see the light. 🌇⚡️ #SolarForAll #EnergyIndependence",Claim,Pro-Climate,Pro-Climate_138,0.5127230882644653
3957593481219537,Great to see a solar project one step closer to becoming a reality in Franklin County. It’s a move that could bring renewable power to over 500 homes. How do you feel about clean energy in your county or city in Virginia?,Claim,Pro-Climate,Pro-Climate_138,0.5127230882644653
614367191697203,Ranchers are done with “just getting by.” Renewable energy is helping Wyoming’s legacy industries not just survive—but thrive. https://www.youtube.com/watch?v=QAMUboLOq5k,Claim,Pro-Climate,Pro-Climate_142,1.0
24429461690013120,"American-made renewable energy keeps both money and power here in the US, strengthening our energy independence. 🔋⚡ Learn more at https://myrenewableresource.org/",Claim,Pro-Energy,Pro-Energy_41,1.0
773118568388246,"Landowners should decide how their land is used, no one else. Leasing land for renewable energy provides steady income while preserving farmland and supporting our agricultural heritage. Sign the petition to stand up for land rights and local farmers.",Claim,Pro-Energy,Pro-Energy_33,1.0
1240424637193732,"@[100044143314112:2048:Google] has signed the first-ever commercial fusion power deal with @[100086427795244:2048:Commonwealth Fusion Systems], an MIT offshoot building the world’s first commercially viable fusion plant in Chesterfield County. With early backing by the Virginia Clean Energy Innovation Bank, this landmark project proves what’s possible when we empower innovation in the Commonwealth. #fusionpower #fusionenergy #innovation #cleanenergy Read the full release at https://energy.virginia.gov/public/documents/newsroom/2025/Press%20Release%20Google%20CFS%20Fusion%20Power%20Agreement.pdf Learn more about the Virginia Clean Energy Innovation Bank at https://energy.virginia.gov/renewable-energy/VCEIB.shtml",Claim,Pro-Climate,Pro-Climate_96,0.3488716781139374
1445829319929104,"Renewable Energy = Energy Independence True energy independence means not being at the mercy of volatile global oil markets or finite fossil fuels. By generating power from the wind & the sun, we reduce our vulnerability to foreign supply disruptions.",Claim,Pro-Energy,Pro-Energy_41,1.0
1197770118817630,"American energy independence starts with wind energy generated in Iowa! We're generating renewable energy that powers Iowa and many neighboring states, reducing our reliance on foreign sources of energy.",Claim,Pro-Energy,Pro-Energy_38,0.4067682921886444
2904360799725950,"In light of the current energy crisis, we don't celebrate the loss of any potential power generation. But we've been consistently critical of expensive and unreliable sources of energy. New Jersey has wasted years and hundreds of millions of taxpayer dollars pursuing a dream that no longer exists in the post-COVID world. We call on the governor and NJBPU to pivot away from offshore wind and prioritize firm, reliable, and...most importantly...affordable sources of energy. https://www.yahoo.com/news/atlantic-shores-offshore-wind-asks-092740935.html",Claim,Pro-Energy,Pro-Energy_42,0.7775263786315918
1649761002331967,"Supporting pollinators supports farmers! Solar parks can boost pollinator populations, which in turn supports the flourishing of area farms. 🐝 In appropriate environments, solar parks can do more than offset the presence of harmful pollutants that threaten wildlife – they can provide habitat for them! In areas that are conducive to the growth of vegetation, we plant a locally suitable vegetative ground cover underneath the solar panels that promotes biodiversity inside the fence, a practice that has been shown to increase pollinator populations who visit neighboring farms:",Claim,Pro-Climate,Pro-Climate_143,0.6791356205940247
746015948170631,"Financial stability is just one reason Abby Shannon supports others who are open to new opportunities that help keep local family farms thriving. See why she supports fellow farmers interested in hosting renewables.👇 “My family farm has been in my family for at least 5 generations. We farm row crops here in Knox, IN. I see our family farm face various challenges in our operation such as rising cost of inputs and the falling prices of outputs. Basically farmers nowadays are buying at retail and selling at wholesale, it is not sustainable. While we do not personally use or have any renewable energy sources, for me it's a no-brainer. Any farmer that has an opportunity to sign a lease should take it, you have a chance for financial independence and to build generational wealth. No one can afford to farm anymore, and something has to give in order for our way of life to continue.” -Abby Shannon, Indiana Farmer.",Claim,Pro-Climate,Pro-Climate_142,1.0
744741911404201,"🚨 Homeowners: the 30% solar tax credit is set to expire after 2025, and Congress is already considering shutting it down even sooner. This is your window to save thousands on a solar system — but you have to act now. ✅ Click “Learn More” to check your eligibility before it’s too late.",Claim,Pro-Climate,Pro-Climate_139,0.747370183467865
604231235615365,"It’s not uncommon to wonder about the impact of solar energy development on farmland preservation. 🌾 Luckily, the U.S. Department of Agriculture and U.S. Department of Energy have teamed up to set the record straight. According to the FAQ from the USDA and DOE, estimates for renewables’ 2035 land requirements are on par with the amount of land already used for coal mining. Plus, it’s less than the acreage used today for railroads or ethanol production. Learn more facts about farmland and solar: bit.ly/3EqAdhs",Claim,Pro-Energy,Pro-Energy_33,1.0
1758057315105725,"Donald Trump wants to bring back coal. Yes, COAL. He’s ordering coal plants that were scheduled to close to stay open, all to prop up one of the deadliest industries in history while we face a climate crisis made worse by exactly this kind of dirty fossil fuel. We aren’t going back. Donate today and help us in our fight to leave dirty fossil fuels like coal behind and embrace a future of clean, renewable energy.",Claim,Pro-Climate,Pro-Climate_36,0.8237812519073486
667061149621511,"🔥 Get Paid $8,400 to Go Solar – Plus FREE Panel Installation! 🔥 Homeowners are getting up to $8,400 in incentives just for switching to solar, and the best part? The panels are installed at NO COST to you! Here’s how it works: ✅ $8,400 in cash incentives – paid because your system generates excess energy. ✅ $0 out of pocket – solar panels are installed for FREE. ✅ Lower your energy bills while using clean, renewable power. Thousands of homeowners are already getting paid – why not you? Tap ""Learn More"" below to check if your home qualifies (it’s free & takes less than 30 seconds)! ⬇️",Claim,Pro-Climate,Pro-Climate_139,0.8857339024543762
1669414420379007,Renewable energy is generating cash for rural communities. Our elected officials must protect these investments and affordable energy solutions.,Claim,Pro-Climate,Pro-Climate_137,1.0
637669875955061,"We had the pleasure of chatting with Paula, who grew up on a dairy farm and sees a bright future where renewable energy and the next generation of farmers go hand in hand.🐮🤝💡 Read her vision for stronger, more independent farms.👇 ""I lived on a dairy farm as a child, and I am deeply passionate about working with the environment and the people who work the land. Both my husband and I grew up on farms. I feel like there's a new generation of farmers. Young people, more than ever, want to go back to farming, and they are more understanding of renewable energy. Farmers use the natural environment that they have, and farmers are independent people. Renewable energy gives a family farm its independence, especially with the water concerns we experience here in Arizona, solar can help with water pumping, providing shade areas, and support with water harvesting. Renewable energy is the perfect match for farmers."" -Paula, Arizona Farmer.",Claim,Pro-Climate,Pro-Climate_143,0.4607161581516266
2224059561330250,"☀️ Solar delivers a bright future for rural communities. Ohio's operating solar projects deliver invaluable payments to local governments that go to schools, senior services, hospitals, first responders, and other essential services that form the heartbeat of our communities. When Clear Mountain Energy Center comes online, it will add at least $940,000 a year to that impact here in Clermont County. Read more about how solar benefits Ohio communities in this Ohio Capital Journal piece from last summer:",Claim,Pro-Climate,Pro-Climate_138,0.6386668086051941
1765287117359372,"Wind energy helps farmers keep the wind in their sails – and keep the farm afloat. Wind turbines can be easily farmed around. Many of the landowners we work with report the stable income they receive from wind farms balances the ups and downs inherent to farming, allowing them to keep working their land or even expand their farming operation. Happy #GlobalWindDay, Illinois! 🌬️",Claim,Pro-Climate,Pro-Climate_141,0.8882684111595154
1956048505143181,"The global energy transition hinges on Asia’s success in delivering a just energy transition. In our first leadership dialogue of the day, Tan Sri Tengku Muhammad Taufik, President and Group CEO of @[100082960375903:2048:PETRONAS] and Chairman of Energy Asia, Amin Nasser, President and CEO of @[100064390401859:2048:aramco], and Dr. Daniel Yergin, Vice Chairman of @[100069525012669:2048:S&P Global], emphasised the importance of balancing traditional energy sources with renewable energy to meet the region’s growing energy needs. Since the last Energy Asia, we have come to realise that energy transition pathways must be affordable, sustainable, and grounded in reality. Pragmatism and a long-term view should anchor the transition, and that’s what Energy Asia 2025 is focusing on. As we continue to push forward, decarbonisation strategies, Carbon Capture Storage, and AI should be leveraged to improve efficiency and create solutions that are customer-oriented if we are to succeed.",Claim,Pro-Energy,Pro-Energy_36,0.7238720059394836
1055522519881009,Cutting investments in renewable energy doesn't cut costs for Iowans. Want to bring energy costs down for Iowa residents? Invest in renewable energy like wind & solar!,Claim,Pro-Energy,Pro-Energy_38,0.5515474081039429
1493914235307060,"An OPGA report on standard propane and renewable propane was featured in front of nearly 900 environmentalists, municipal leaders, and corporate leaders. The attendees at the Green Unbrella conference in Cincinnati were very interested and supportive of propane's clean role in heating homes and fueling fleet vehicles. Learn more about the OPGA Environmental Campaign: https://bit.ly/3XQmlTR",Claim,Pro-Climate,Pro-Climate_9,1.0
1638025313572505,"Here’s how the federal solar tax incentive works: If you install solar today, you can deduct 30% of your system’s cost from your federal taxes. That’s serious savings. But a new bill threatens to eliminate this benefit. If passed, it could cost you $7,000–$9,000 or more. If you’re even thinking about solar, now is the time to act. Once the policy changes, it’s too late to claim the full incentive.",Claim,Pro-Climate,Pro-Climate_139,0.747370183467865
694440320226481,"Last year alone, renewable power projects contributed more than $21 million to Nebraska communities through property, state and local taxes. Help us ensure our communities stay open for business and the economic vitality that comes with this critical opportunity by joining the Land & Liberty Coalition today.",Claim,Pro-Climate,Pro-Climate_137,1.0
1632201300829443,"🌊 Make ocean protection the norm. Loreley Picourt urges real action at #UNOC3. #TimeToStepForward,🌊 Make ocean protection the norm. Loreley Picourt urges real action at #UNOC3. #TimeToStepForward,🌊 Make ocean protection the norm. Loreley Picourt urges real action at #UNOC3. #TimeToStepForward",Claim,Pro-Climate,Pro-Climate_62,0.6726711392402649
3088417644641437,"Unleashing American renewable energy sets opportunities free for over 122,000 American workers and counting. 👩‍🏭 Our nation’s 90+ solar ☀️ manufacturing facilities, 20+ land-based wind 🌬️ manufacturing facilities, and 65+ battery storage 🔋 manufacturing facilities support more than $9 billion in wages. By 2030, announced facilities are projected to grow the clean energy manufacturing workforce 375%. Read more from the @[100064437983849:2048:American Clean Power Association] America Builds Power Report: cleanpower.org/news/america-builds-power",Claim,Pro-Climate,Pro-Climate_126,0.8077324628829956
894737012805719,"Thinking About How to Save on Energy Bills? 💡🏢 CCY Architects just installed an all-electric rooftop heat pump on their commercial office building in Basalt—and it’s proving that sustainable heating and cooling work, even in cold mountain temperatures. ❄️🔥 Switching from gas to an all-electric system means: ✅ Lower energy costs over time ✅ Heating & cooling in one efficient unit ✅ Enhanced indoor air quality & improved comfort ✅ A step toward 100% renewable energy From rebates to expert guidance, CORE can help make energy upgrades easier and more affordable. Contact the Energy Concierge Team today to get started.",Claim,Pro-Climate,Pro-Climate_102,1.0
1046879477019203,"This farmer asked to remain anonymous, not because they’re ashamed of supporting renewable energy, but because the backlash from neighbors has been relentless.😢 Despite the bullying, they’re speaking out to set the record straight and defend what’s right for their farm and their future. See what’s happening to farmers in Mineral Point below. ""My husband and I are farmers and our family has been stewards of the land for about 150 years. We signed on with a developer for a very contentious project to have wind turbines on our property. We have suffered a lot from backlash of neighbors and people in our community who we have known our entire lives. People would drop notes at our door and post things accusing us of being stupid, money hungry, and infringing on the health of our neighbors. None of this is true. I also have worked for over 20 years in direct patient care and never saw someone come in for health effects due to turbines or solar panels. We believe that renewable energy is not political or personal. We take the stance that you can do what you want on your property and with your family. Farming isn't easy on bodies, and these projects offer income diversification that help c …",Claim,Pro-Climate,Pro-Climate_142,0.9310213327407837
999222258745382,"All energy sources serve an important role, but unleashing American energy from the wind and sun protects people and planet. On this World Environment Day and every day, we choose Earth and all who call it home. #WorldEnvironmentDay",Claim,Pro-Energy,Pro-Energy_41,1.0
1380100173234851,“Continuing to support an ‘all-of-the-above’ approach to energy that includes clean and renewable energy resources is critical to strengthening our economy while reducing America’s reliance on foreign sources of energy.”,Claim,Pro-Energy,Pro-Energy_34,1.0
